artist_id,name,genres,popularity,followers,total_streams,daily_chart_times,avg_chart_pos,top_peak_pos
6lBN3Tzt61u8i9AJoAhKzF,Mykola Dmytrovych Leontovych,"post-romantic era, ukrainian classical",41,2421,10580438.0,8.0,140.0,48.0
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"gauze pop, indietronica, shiver pop",85,2028926,10494531.0,13.0,169.0,128.0
2DaxqgrOhkeH0fpeiQq2f4,Oasis,"beatlesque, britpop, madchester, permanent wave, rock",78,6630543,10237932.0,15.0,191.0,174.0
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderon,"latin, latin hip hop, rap boricua, reggaeton, trap latino",72,2625872,9817837.0,12.0,134.0,83.0
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"funk, indie r&b, motown, quiet storm, soul",77,5266108,9779729.0,7.0,150.0,42.0
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"alternative metal, nu metal, post-grunge, rap metal",85,20058256,9726830.0,14.0,185.0,165.0
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,"british soul, dance pop, europop, neo mellow, pop, post-teen pop, talent show, urban contemporary",69,2949101,9690779.0,8.0,158.0,58.0
6Gk5hoM7eW8NSCYhICMDHw,Zak Abel,"uk contemporary r&b, uk pop",66,134044,9574377.0,12.0,142.0,61.0
7pLntWGInZPQxc4kXxzzjB,Liz Gillies,,43,24773,9496214.0,7.0,139.0,54.0
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, neo soul, queens hip hop",64,485816,9329598.0,8.0,112.0,45.0
6DJEUXZm0e2rAohdoZ5Voo,Black Thought,"alternative hip hop, boom bap, east coast hip hop, hip hop, southern hip hop",57,153045,9329598.0,8.0,112.0,45.0
1WjexdTcXHgvlVIPCE8D1Q,Denaun,,47,228,9329598.0,8.0,112.0,45.0
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,"rap, trap, underground hip hop, vapor trap",66,1169345,9040550.0,11.0,125.0,89.0
0JBdTCGs111JKKYfLqOEBa,Shirin David,"frauenrap, german hip hop, german pop",68,592633,9013852.0,11.0,125.0,68.0
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,"chicago bop, chicago drill, chicago rap, drill, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",75,2916163,8812324.0,7.0,88.0,22.0
711MCceyCBcFnzjGY4Q7Un,AC/DC,"australian rock, hard rock, rock",83,20755728,8361099.0,10.0,146.0,75.0
7ACEUD7UsmmXrnj4OLt8f9,twocolors,"edm, pop dance, pop edm, tropical house",68,38873,8345901.0,12.0,183.0,134.0
3DKkhRCGOG4e8IUPYFPfWs,Dixie,social media pop,61,1000301,8345838.0,7.0,162.0,71.0
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"garage rock, permanent wave, rock, sheffield indie",84,12698277,8292295.0,11.0,162.0,145.0
26AHtbjWKiwYzsoGoUZq53,Pentatonix,a cappella,69,3102466,8216971.0,6.0,146.0,69.0
4IVAbR2w4JJNJDDRFP3E83,6LACK,"alternative r&b, atl hip hop, hip hop, melodic rap, pop rap, r&b, rap, trap",80,3140399,8107209.0,9.0,140.0,54.0
1fctva4kpRbg2k3v7kwRuS,Rvssian,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",74,1457784,8055699.0,11.0,152.0,107.0
43DRDu6nLSeIedZ7T1A616,Xand AviÃÂ£o,"forro, forro de favela, funk carioca, sertanejo pop",70,1889516,7944280.0,10.0,185.0,138.0
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,k-pop,58,432983,7861463.0,10.0,142.0,83.0
1nzgtKYFckznkcVMR3Gg4z,KSI,uk hip hop,78,2105462,7813370.0,11.0,175.0,114.0
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,"adult standards, jazz blues, swing, vocal jazz",69,2047574,7751535.0,4.0,91.0,80.0
0bBz5bRBkExaej2HxtVfCw,347aidan,"sad lo-fi, sad rap",70,235381,7720969.0,11.0,193.0,180.0
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,"comedy rap, pop rap, rap",66,1844988,7383970.0,7.0,111.0,44.0
7cjh6y0V9SsyCrWSXTzwOs,RBD,"latin, latin pop, pop",69,1206897,7379757.0,9.0,159.0,110.0
0TeVa4xdLB8vdzjsvKH6Ri,AnahÃÂ­,"latin, latin pop, post-teen pop",69,543091,7379757.0,9.0,159.0,110.0
6kaefrHSdAvxhhCVDFTCEL,Dulce MarÃÂ­a,"latin arena pop, post-teen pop",70,581464,7379757.0,9.0,159.0,110.0
0aMqt2uGLuHj4eI8oXgVzN,Christian ChÃÂ¡vez,mexican pop,69,121674,7379757.0,9.0,159.0,110.0
5O8cudluftNZ6PCwRzvYxo,Christopher von Uckermann,mexican pop,69,95093,7379757.0,9.0,159.0,110.0
0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,,69,3664,7379757.0,9.0,159.0,110.0
6ModsWtBph2rE6zCTVxvZt,Maite Perroni,"latin pop, mexican pop",70,981690,7379757.0,9.0,159.0,110.0
5eioJDe26lOqkAMbuhzZYs,Gzuz,"deep german hip hop, german hip hop, hamburg hip hop",73,1152462,7321948.0,9.0,160.0,98.0
4WoSAKuoaPxrbwp3Y1PvKb,Bozza,"deep german hip hop, german hip hop, german pop, german underground rap",59,46565,7290269.0,9.0,136.0,76.0
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,"dance pop, hip pop, hollywood, neo soul, pop, r&b, urban contemporary",61,1371544,7240540.0,5.0,133.0,65.0
1eEfMU2AhEo7XnKgL7c304,Carpenters,"adult standards, mellow gold, soft rock",69,2015278,7236672.0,5.0,147.0,107.0
4lDiJcOJ2GLCK6p9q5BgfK,Kontra K,"christlicher rap, german hip hop",71,1847869,7220239.0,9.0,174.0,88.0
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,,66,97100,7055259.0,10.0,184.0,166.0
07SFzTMeYf5P8Rd32a9Zzw,AK AUSSERKONTROLLE,german hip hop,68,706382,7048398.0,10.0,184.0,116.0
6gGJH7joTDx9M3xREiAq9U,Petter Ferraz,,52,14761,6978796.0,8.0,166.0,126.0
0xTWPVQfXgaj6Je1inSRKw,Menor Nico,,55,33073,6978796.0,8.0,166.0,126.0
7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,rap kreyol,72,252617,6925842.0,8.0,140.0,81.0
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"album rock, classic rock, hard rock, metal, rock",74,4229361,6918677.0,8.0,143.0,61.0
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,"baroque pop, brill building pop, classic rock, psychedelic rock, rock, sunshine pop",74,3316255,6908138.0,4.0,112.0,43.0
4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,"adult standards, christmas instrumental, jazz trio",53,98408,6835685.0,4.0,120.0,64.0
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"classic rock, heartland rock, mellow gold, permanent wave, rock, singer-songwriter",77,4343151,6787309.0,4.0,114.0,55.0
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,"melodic metalcore, metalcore, rock, uk metalcore",79,4019834,6650104.0,8.0,143.0,89.0
2K5nCggbhSZ00YCYP5qkZS,Shiva,"italian hip hop, trap italiana",67,572593,6641519.0,7.0,140.0,48.0
5nP8x4uEFjAAmDzwOEc9b8,MatuÃÂª,"r&b brasileiro, rap cearense, trap brasileiro",77,3552142,6509509.0,9.0,177.0,114.0
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",76,3093693,6470819.0,8.0,148.0,77.0
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,"atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap, underground hip hop, vapor trap, viral rap",67,985622,6470819.0,8.0,148.0,77.0
5yPzzu25VzEk8qrGTLIrE1,Young Nudy,"hip hop, rap, southern hip hop, trap, underground hip hop, vapor trap",73,730192,6403168.0,6.0,125.0,50.0
7avo0PmlW8O1YLEt9DnWQT,Studio Killers,,61,184873,6364799.0,8.0,179.0,149.0
0iFq8SzyZaaQ2Fn6CLDxqW,Clueso,"german indie, german pop, german singer-songwriter",64,402751,6291774.0,8.0,153.0,112.0
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","disco, funk, jazz funk, motown, quiet storm, soul",77,3119817,6278552.0,7.0,138.0,62.0
1q13yHC6Syg5Y8iPLrRnCq,Joell Ortiz,"alternative hip hop, battle rap, boom bap, hardcore hip hop, southern hip hop",52,132624,6231281.0,6.0,126.0,80.0
6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked,cali rap,57,80777,6231281.0,6.0,126.0,80.0
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"pop rap, seattle hip hop",75,2562117,6044298.0,8.0,173.0,80.0
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"album rock, classic rock, country rock, folk rock, heartland rock, mellow gold, rock, soft rock, yacht rock",77,7134113,5930883.0,4.0,156.0,71.0
64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,"bubblegum dance, eurodance, europop, italian adult pop, italo dance",64,260808,5853504.0,6.0,112.0,48.0
3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,"alt z, art pop, dance pop, electropop, escape room, indie poptimism, pop, post-teen pop, transpop",69,600953,5727398.0,7.0,140.0,68.0
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,"chicago soul, classic soul, funk, motown, neo soul, quiet storm, soul, southern soul",60,435056,5724592.0,3.0,103.0,45.0
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,"funk, motown, quiet storm, soul",73,1197317,5606248.0,7.0,132.0,82.0
78wZzI7u1cOjXKuYzqZI6l,Sonus030,,56,3053,5546354.0,7.0,147.0,117.0
5ZYOlPpI9FZu2uIPkTB0UA,CÃÂLINE,"frauenrap, german hip hop, german pop",60,153524,5470632.0,8.0,167.0,116.0
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"modern alternative rock, modern rock, pop, rock",77,5124592,5469494.0,6.0,131.0,67.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"pop, r&b, soul",83,19919193,5457796.0,4.0,124.0,20.0
3utZ2yeQk0Z3BCOBWP7Vlu,Cro,"german hip hop, german pop",72,1554963,5440253.0,7.0,145.0,81.0
0Kwf0zcciIFGLCKiqNcO6Q,SRNO,"dutch hip hop, dutch rap pop",65,15392,5428702.0,7.0,151.0,82.0
2otUckChxWf2cp6UP2cD6e,Zuna,"albanian hip hop, german hip hop",65,910763,5428702.0,7.0,151.0,82.0
3jk39CGeaaSO3FPKNx1RUx,Syd,"alternative r&b, chill r&b, escape room, indie r&b, indie soul, lgbtq+ hip hop, r&b",68,420091,5369158.0,5.0,148.0,65.0
4ZgQDCtRqZlhLswVS6MHN4,grandson,"modern alternative rock, modern rock, rock",73,918603,5363195.0,8.0,190.0,176.0
1A8aoDrchH5aefQYBCfpLv,Gabriela,,47,1903,5309239.0,5.0,95.0,46.0
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,"adult standards, easy listening, lounge, vocal jazz",66,674061,5292975.0,3.0,111.0,73.0
0epOFNiUfyON9EYx7Tpr6V,The Strokes,"alternative rock, garage rock, modern rock, permanent wave, rock",77,3957934,5264225.0,7.0,151.0,86.0
1XynjLPAyPi8SZAx8LHN0Z,Nuka,,63,2263,5253543.0,6.0,145.0,111.0
6vXTefBL93Dj5IqAWq6OTv,French Montana,"gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap",78,4109129,5232873.0,7.0,143.0,108.0
6lUWb46h9Y8H8cqpW3i0pc,Rymez,,41,1613,5069161.0,6.0,161.0,119.0
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"boy band, dance pop, pop, post-teen pop",69,1601973,5035478.0,3.0,118.0,83.0
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,modern indie pop,75,995647,5034114.0,8.0,194.0,184.0
3rWZHrfrsPBxVy692yAIxF,WILLOW,"afrofuturism, dance pop, electropop, pop, post-teen pop",82,1684337,5033446.0,8.0,193.0,188.0
48HORs6F9P7IgdyKrk4MZC,TarcÃÂ­sio do Acordeon,,79,1433989,4963203.0,6.0,155.0,108.0
5MS6HieNmKxzkAM8amE8sr,Rebecca,"funk 150 bpm, funk carioca, pop lgbtq+ brasileira",59,296750,4921668.0,7.0,174.0,107.0
0jTDeBJQr3unrK29LklnAv,Lexa,"funk carioca, funk pop, pop nacional",61,2124224,4921668.0,7.0,174.0,107.0
4dpARuHxo51G3z768sgnrY,Adele,"british soul, pop, pop soul, uk pop",83,29103102,4665585.0,7.0,186.0,168.0
51XrH5fQP2oIQynuKxSWcW,Sky Rompiendo,"reggaeton flow, trap latino",64,23842,4594246.0,5.0,135.0,56.0
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,"canadian contemporary r&b, canadian pop, dance pop, electropop, pop, post-teen pop",78,9418374,4573488.0,3.0,108.0,96.0
2pjb5ffSoVTr5lRYQXlnPu,Alessandra Amoroso,"italian adult pop, italian pop, italian pop rock",63,1211812,4467903.0,7.0,180.0,162.0
4mAsWDGLUIEdo6imU77WG6,Boomdabash,"italian adult pop, italian pop, italian reggae",65,556688,4467903.0,7.0,180.0,162.0
6L34dW6SKMSDaGIfYDU19j,Maes,"francoton, french hip hop, pop urbaine, rap francais",71,1676608,4460905.0,5.0,163.0,125.0
5pXe6yFchq1oyYK3rq2A8i,KIDDO,scandipop,66,12158,4322774.0,5.0,145.0,112.0
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop, country, country dawn",73,1569918,4313490.0,3.0,110.0,101.0
57LYzLEk2LcFghVwuWbcuS,Summer Walker,"pop, r&b",78,2619882,4101605.0,5.0,153.0,117.0
6tbjWDEIzxoDsBA1FuhfPW,Madonna,"dance pop, pop",78,5431686,4075187.0,5.0,147.0,58.0
4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,,67,17692,4075187.0,5.0,147.0,58.0
2wIVse2owClT7go1WT98tk,Missy Elliott,"dance pop, hip hop, hip pop, pop, pop rap, r&b, rap, urban contemporary, virginia hip hop",73,1760587,4075187.0,5.0,147.0,58.0
0GByy3DcfbQwDvXGCWmzv9,Pretenders,"album rock, art rock, classic rock, folk rock, heartland rock, lilith, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop rock, rock, soft rock",65,1064055,4038522.0,2.0,86.0,65.0
1svaANJTE5KrG16fTGDqOs,The Puppini Sisters,"easy listening, swing",44,56646,4034847.0,2.0,85.0,84.0
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,"adult standards, hollywood, lounge, torch song, vocal jazz",52,185809,4027697.0,2.0,86.0,69.0
3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoirÃÂ©,"francoton, french hip hop, pop urbaine, rap francais",70,1082964,3888614.0,5.0,184.0,151.0
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"dance pop, pop",89,34031128,3886100.0,5.0,191.0,183.0
5AZuEF0feCXMkUCwQiQlW7,Marracash,"italian hip hop, italian pop, italian underground hip hop, rap napoletano",71,1418935,3877006.0,4.0,143.0,58.0
7F2utINZ6tSokSiZTQBE27,GuÃÂ¨ Pequeno,italian hip hop,73,1703140,3877006.0,4.0,143.0,58.0
7823Dim2TzjiQQ9wRQxyi9,Wizzard,"classic uk pop, glam rock",37,31168,3842480.0,2.0,96.0,75.0
10n5lhNDoSMUHWLlnST1yw,Slade,"album rock, art rock, blues rock, glam rock, hard rock",53,268769,3714878.0,2.0,98.0,93.0
4TAoP0f9OuWZUesao43xUW,Mr Eazi,"afro dancehall, afropop, ghanaian hip hop, nigerian pop, swedish dancehall",68,486865,3709345.0,4.0,130.0,69.0
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"adult standards, cowboy western, oklahoma country, traditional country, yodeling",45,43246,3676080.0,2.0,100.0,92.0
5bgfj5zUoWpyeVatGDjn6H,K CAMP,"atl hip hop, hip hop, melodic rap, pop r&b, pop rap, r&b, rap, southern hip hop, trap",68,1367785,3636187.0,5.0,168.0,146.0
2dIgFjalVxs4ThymZ67YCE,Stray Kids,"k-pop, k-pop boy group",82,5650427,3552076.0,5.0,170.0,140.0
60df5JBRRPcnSpsIMxxwQm,Otis Redding,"classic soul, memphis soul, soul, soul blues, southern soul",71,1819106,3540000.0,2.0,109.0,91.0
27LlKWxS3KXW7RRAxN5S8s,Geolier,"italian hip hop, rap napoletano, trap italiana",69,632003,3501005.0,5.0,154.0,120.0
6hkKbkZGvAXuvle2FhCnxy,Shablo,italian hip hop,65,41939,3501005.0,5.0,154.0,120.0
54R6Y0I7jGUCveDTtI21nb,Boney M.,europop,76,1125945,3494624.0,2.0,110.0,103.0
1yR65psqiazQpeM79CcGh8,MarÃÂ­lia MendonÃÂ§a,sertanejo,80,21072224,3490876.0,5.0,168.0,123.0
58wXmynHaAWI5hwlPZP3qL,Booba,"francoton, french hip hop, old school rap francais, pop urbaine, rap conscient",74,2228015,3486861.0,4.0,164.0,125.0
5gs4Sm2WQUkcGeikMcVHbh,Hamza,"belgian hip hop, french hip hop, pop urbaine, rap belge, rap francais",68,552509,3464537.0,4.0,145.0,55.0
2NCGI6dLTxLdI9XHdv7QfM,The Andrews Sisters,"adult standards, lounge, swing, torch song, vocal harmony group, vocal jazz",54,156162,3456119.0,2.0,112.0,100.0
2nvKpWcP8etYTq4JrRiUiy,Cliff Richard,"adult standards, brill building pop, bubblegum pop, classic uk pop, mellow gold, new wave pop, rock-and-roll, soft rock",58,267750,3437244.0,2.0,114.0,105.0
5TphiK6LsT4X5NOZxq3NJB,Trio VegabajeÃÂ±o,"musica jibara, puerto rican folk",42,9311,3367001.0,2.0,79.0,34.0
5e4Dhzv426EvQe3aDb64jL,Shania Twain,"canadian country, canadian pop, country, country dawn, dance pop",72,2332851,3339205.0,2.0,119.0,119.0
2yPprAQlrIQWu60g09B9MZ,Swarmz,uk hip hop,60,155698,3306365.0,5.0,179.0,151.0
7b79bQFziJFedJb75k6hFt,Tion Wayne,london rap,77,371901,3306365.0,5.0,179.0,151.0
1lB3I3SI30v2ZOpR4XQqzJ,Gambi,"francoton, french hip hop, pop urbaine, rap francais",60,963273,3262376.0,4.0,171.0,151.0
5D9NYfOaGxFKCalJIeia1N,Atlantic Holiday,,38,546,3259801.0,2.0,122.0,108.0
0UcXjTpzt0DmIwPSNwlJfF,jetsonmade,dream smp,65,18108,3154111.0,3.0,107.0,39.0
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop",83,8289690,3117354.0,3.0,88.0,58.0
1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,"sertanejo, sertanejo universitario",80,15291949,3077229.0,4.0,154.0,129.0
0e86yPdC41PGRkLp2Q1Bph,Mother Mother,vancouver indie,76,2240256,3008706.0,4.0,165.0,158.0
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"big room, dance pop, edm, pop, pop dance",90,23201780,2999800.0,3.0,116.0,92.0
3cqIsBnzV3BabbPWKz8Txf,Mud,glam rock,42,64921,2985489.0,2.0,136.0,106.0
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,"disco, funk, post-disco, quiet storm",56,52019,2980981.0,2.0,78.0,32.0
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,"dance pop, miami hip hop, pop, post-teen pop, urban contemporary",72,2281952,2975684.0,4.0,180.0,172.0
1Fg19vpUJpAAPFjnKaVYVW,Reynmen,"turkish hip hop, turkish trap pop",68,2356477,2957236.0,4.0,184.0,177.0
7M83IzPXGA4ClZJ5reW2Ro,Douglas & Vinicius,sertanejo pop,62,68319,2844813.0,4.0,184.0,173.0
3shPgAzHMyRwWOkXeoWKeB,MC Bruninho,"batidao romantico, brega funk, brega romantico, funk carioca, pop teen brasileiro",56,436137,2844813.0,4.0,184.0,173.0
5JbQpbeFaKfuZVFzKwaawP,MC Rogerinho,"batidao romantico, funk carioca, sertanejo pop",63,265019,2838753.0,4.0,195.0,189.0
4S9EykWXhStSc15wEx8QFK,CÃÂ©line Dion,"canadian pop, dance pop",75,5281025,2802578.0,2.0,150.0,140.0
6Y64EaNqpqcZYTgs4c76gF,jxdn,"pop, pop rap",73,838595,2790726.0,4.0,169.0,151.0
6LnJKrtFnTEGdbWQ2riWCL,Ezhel,"turkish hip hop, turkish trap",75,4019387,2775735.0,4.0,194.0,179.0
6qrqAYlS6lUj2BVXax7SZW,Mc JacareÃÂ,"funk 150 bpm, funk carioca, trap funk",53,71945,2705514.0,4.0,192.0,188.0
3FUY2gzHeIiaesXtOAdB7A,Train,"dance pop, neo mellow, pop, pop rock",75,3807893,2692756.0,2.0,154.0,146.0
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,"k-pop, korean mask singer",65,2137549,2672817.0,2.0,112.0,26.0
3VrWSWV74xyECVDt2zBy4T,The Commanders,,32,859,2672117.0,2.0,162.0,135.0
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"adult standards, dixieland, harlem renaissance, jazz trumpet, new orleans jazz, swing, vocal jazz",71,2365628,2672117.0,2.0,162.0,135.0
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"adult standards, classic country pop, country, mellow gold, nashville sound, soft rock",70,1768469,2665821.0,3.0,120.0,84.0
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,"indie pop, indie rock, la indie, pop",76,834958,2647833.0,2.0,120.0,88.0
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,"dance pop, pop, pop dance, post-teen pop, talent show, tropical house, uk pop",72,1195203,2620922.0,2.0,159.0,159.0
6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,"alt z, dance pop, electropop, pop, post-teen pop, social media pop",68,639762,2620922.0,2.0,159.0,159.0
6eVWXmKBW7Iltub01D9R1c,Valerie Broussard,"alt z, modern alternative pop",64,44116,2603238.0,3.0,134.0,90.0
4frDtYgwXXKkbyQzjOmJG5,The Crypt-Kickers,,48,892,2599350.0,2.0,96.0,51.0
42MRYPhQfcEXqb18dl5ERX,"Bobby ""Boris"" Pickett","halloween, novelty",50,14556,2599350.0,2.0,96.0,51.0
70kkdajctXSbqSMJbQO424,Kacey Musgraves,"contemporary country, country dawn, pop, texas country",79,1022672,2578935.0,2.0,168.0,149.0
4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,"alternative r&b, escape room, indie soul",63,364949,2576129.0,3.0,129.0,91.0
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,"east coast hip hop, hip hop, rap, trap",83,9889014,2576129.0,3.0,129.0,91.0
2XzXLjXRSeFtsic4ieyLJy,Wilbur Soot,"dream smp, indie pop",72,1372963,2567341.0,3.0,175.0,156.0
0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,"conscious hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",71,2395373,2556010.0,3.0,141.0,125.0
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,"folk-pop, modern rock, neo-singer-songwriter, pop, pop rock",73,3508981,2541626.0,2.0,166.0,157.0
2gsggkzM5R49q6jpPvazou,Jessie J,"dance pop, pop, post-teen pop",74,9057036,2523936.0,2.0,168.0,164.0
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,"british indie rock, modern rock, pop, rock",76,1878597,2496902.0,3.0,166.0,119.0
2QWrpLRDeBD1NwWAsytBRi,Diodato,"italian adult pop, italian indie pop",52,119427,2495075.0,3.0,124.0,94.0
0b62itBWBdLgiecXjXCqKC,Maxwell,german hip hop,69,170358,2476487.0,3.0,140.0,88.0
0B3N0ZINFWvizfa8bKiz4v,James TW,"neo mellow, pop, pop rock, uk pop, viral pop",71,950694,2422703.0,2.0,180.0,169.0
0huGjMyP507tBCARyzSkrv,Cordae,"dmv rap, hip hop, pop rap, rap, trap, underground hip hop, vapor trap",70,1523707,2322990.0,3.0,157.0,106.0
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"dance pop, girl group, hip pop, pop, r&b, urban contemporary",75,5120597,2285293.0,2.0,192.0,187.0
65AzRSW0jKSs0WtttEXrOw,ELIF,"frauenrap, german hip hop, german pop, german singer-songwriter",63,139521,2280686.0,3.0,180.0,159.0
13bDjug9N0pyv3ZUINjkDV,Bausa,"german hip hop, german pop",70,968990,2262452.0,3.0,160.0,122.0
0A0FS04o6zMoto8OKPsDwY,YG,"cali rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",78,2678916,2206131.0,3.0,160.0,137.0
4mb1xtQVGSK5dh8AbtwBiR,MC Lan,"funk carioca, funk ostentacao",57,2191537,2192827.0,3.0,180.0,158.0
46MWeeHNVMYRIIofQBEX98,BEAM,trap soul,62,38223,2192827.0,3.0,180.0,158.0
2apYMRrg5FxN4go0pfsCvf,Melanie Thornton,,33,7324,2168796.0,1.0,81.0,81.0
5j21TGkrNEAJe3gG9VlS34,Shindy,german hip hop,70,805282,2140690.0,3.0,172.0,150.0
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"art pop, pop",85,14113105,2124746.0,2.0,113.0,59.0
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,"dance pop, pop, viral pop",81,14017389,2114120.0,3.0,173.0,147.0
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,"alternative metal, nu metal, rap metal, rock",79,7565696,2089256.0,2.0,110.0,84.0
7GaxyUddsPok8BuhxN6OUW,James Brown,"funk, motown, soul",66,1802017,2084130.0,2.0,117.0,51.0
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,"album rock, canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",76,2283650,2049895.0,1.0,90.0,90.0
0LcJLqbBmaGUft1e9Mm8HV,ABBA,"europop, swedish pop",83,6533911,2018464.0,2.0,154.0,113.0
16Nc36xAtNyQ7BMBcDsaLv,Likybo,cali rap,49,39740,2016671.0,3.0,190.0,179.0
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,"dance pop, dutch edm, edm, pop, pop dance, progressive house, tropical house",81,15095957,2010941.0,2.0,99.0,96.0
2auC28zjQyVTsiZKNgPRGs,RM,k-rap,69,6882357,1997552.0,2.0,108.0,67.0
0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,"italian hip hop, italian pop, pop virale italiano, rap napoletano",72,1182480,1940408.0,3.0,196.0,190.0
6k8mwkKJKKjBILo7ypBspl,Ana Mena,"latin pop, spanish pop",73,356265,1940408.0,3.0,196.0,190.0
6M6XXCcO5gI68XpIlrUL3Z,Young T & Bugsey,"afroswing, uk hip hop",66,270290,1898528.0,3.0,189.0,186.0
5iot8OPcosJN9nCl7I5SdK,Irama,"italian adult pop, italian pop",69,1582903,1896550.0,3.0,184.0,177.0
1OY65G9NJJHsSt1lGLZU6q,NiiHWA,,48,8420,1856654.0,2.0,122.0,75.0
23zg3TcAtWQy7J6upgbUnj,Usher,"atl hip hop, dance pop, pop, r&b, south carolina hip hop, urban contemporary",81,9065230,1855570.0,2.0,127.0,101.0
41I5xI04kixwmonDBl0Sda,King Combs,"cali rap, pop r&b",55,67326,1851645.0,2.0,124.0,101.0
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,"electropop, pop",79,1773585,1846652.0,3.0,196.0,193.0
2eogQKWWoohI3BSnoG7E2U,Donna Summer,"dance pop, disco, hi-nrg, motown, new wave pop",68,1359918,1841298.0,2.0,130.0,89.0
