track_id,name,artist_id,artist_name,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,82,False,233720,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,0
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),"15UsOTVnJzReFVN1VCnxy4,6Xgp2XMz1fhVYe7i6yNAax","XXXTENTACION,Trippie Redd",82,True,146520,0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,0.329,131.036,1
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,82,True,182706,0.732,0.75,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096,0
711MglQhnhOF3UAiAs9A59,Robbery,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,82,True,240050,0.669,0.683,-5.17,0.054,0.278,0.0,0.268,0.579,159.996,0
4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,82,True,126345,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,0
14JzyD6FlBD5z0wV5P07YI,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,82,False,196077,0.498,0.104,-14.08,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,0
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,82,False,199440,0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,0
7hpJ9tATWb2vztlq99hERP,Maniac,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,82,False,185773,0.623,0.647,-5.438,0.04,0.00122,0.0,0.354,0.522,107.987,0
3Dv1eDb0MEgF93GpLXlucZ,Say So,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,82,True,237893,0.787,0.673,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,0
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,82,False,245425,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,0
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,6olE6TJLqED3rqDCT0FyPh,Nirvana,82,False,301920,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,0
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,82,True,207320,0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,0
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),"3hv9jJF3adDNsBSIQDqcjp,0du5cEVh5yTK9QJze8zA0C","Mark Ronson,Bruno Mars",82,False,269666,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,1
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,82,False,183290,0.793,0.793,-4.521,0.083,0.0123,0.0,0.0951,0.679,123.95,0
2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,82,False,159381,0.784,0.43,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,0
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"246dkjvS1zLTtiykXe5h60,1zNqQNIdeOUZHb8zbZRFMX","Post Malone,Swae Lee",82,False,158040,0.76,0.479,-5.574,0.0466,0.556,0.0,0.0703,0.913,89.911,1
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,4q3ewBCX7sLwd24euuV69X,Bad Bunny,82,False,175918,0.86,0.791,-4.784,0.0568,0.169,0.000106,0.106,0.887,92.023,0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,"69GGBxA162lTqCwzJG5jLp,4gzpq5DPGxSnKTe4SA8HAU","The Chainsmokers,Coldplay",82,False,247160,0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,1
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',0rvjqX7ttXeg3mTy8Xscbt,Journey,81,False,250986,0.5,0.748,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852,0
09IStsImFySgyp0pIQdqAc,The Middle,"2qxJFvFYMEDqd7ui6kSAcq,6WY7D3jk8zTrHtmkqqo5GI,4lDBihdpMlOalxy1jkUbPl","Zedd,Maren Morris,Grey",81,False,184732,0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,1
55Am8neGJkdj2ADaM3aw5H,Train Wreck,4IWBUUAFIplrNtaOHcJPRM,James Arthur,81,False,208826,0.311,0.485,-5.726,0.0365,0.701,0.0,0.0726,0.225,77.355,0
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"23zg3TcAtWQy7J6upgbUnj,7sfl4Xt5KmfyDs2T3SVSMK,3ipn9JLAPI5GUEo4y4jcoi","Usher,Lil Jon,Ludacris",81,False,250373,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,0.583,105.018,1
5P5cGNzqh6A353N3ShDK6Y,Bad Romance,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,81,True,294573,0.697,0.921,-3.75,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99,0
2RttW7RAu5nOAfq6YFvApB,Happier,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,81,False,207520,0.522,0.385,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792,0
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,81,False,185486,0.641,0.324,-5.851,0.0299,0.698,0.0,0.328,0.273,110.184,0
7hDc8b7IXETo14hHIHdnhd,Passionfruit,3TVXtAsR1Inumwj472S9r4,Drake,81,True,298940,0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,81,True,177000,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,0
6mORGLOz79w6VsCRLWYYuK,The Night We Met,6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,81,False,208211,0.443,0.369,-9.514,0.0441,0.969,0.277,0.638,0.0989,174.107,0
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Offset,Metro Boomin",81,True,172800,0.88,0.428,-8.28,0.206,0.149,5.07e-05,0.114,0.333,100.007,1
52okn5MNA47tk87PeZJLEL,Let You Down,6fOMl44jA4Sp5b9PpYCkzz,NF,81,False,212120,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,0
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,06HL4z0CvFAxyc27GXpf02,Taylor Swift,81,False,231826,0.76,0.703,-5.412,0.054,0.103,0.0,0.0913,0.57,95.997,0
2nLtzopw4rPReszdYBJU6h,Numb,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,81,False,185586,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,0
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,4q3ewBCX7sLwd24euuV69X,Bad Bunny,81,True,130013,0.811,0.637,-4.835,0.0591,0.234,0.000572,0.118,0.471,92.025,0
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,3l0CmX0FuQjFxr8SK7Vqag,Clairo,81,False,188386,0.744,0.619,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997,0
7CHi4DtfK4heMlQaudCuHK,Lose Control,"0xRXCcSX89eobfrshSVdyu,4EPJlUEBy49EX1wuFOvtjK,2nm38smINjms1LtczR0Cei","MEDUZA,Becky Hill,Goodboys",81,False,168387,0.598,0.526,-8.659,0.0415,0.129,0.0,0.14,0.529,123.935,1
2TH65lNHgvLxCKXM3apjxI,Callaita,"4q3ewBCX7sLwd24euuV69X,0GM7qgcRCORpGnfcN2tCiB","Bad Bunny,Tainy",81,True,250533,0.61,0.624,-4.773,0.309,0.6,2.12e-06,0.243,0.244,176.169,1
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,81,True,237520,0.667,0.719,-5.371,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,0
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,81,False,291293,0.709,0.824,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.818,0
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,81,False,134239,0.707,0.955,-4.593,0.222,0.127,0.0,0.202,0.575,125.989,0
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,81,False,206458,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,0
4y3OI86AEP6PQoDE6olYhO,Sucker,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,81,False,181026,0.842,0.734,-5.065,0.0588,0.0427,0.0,0.106,0.952,137.958,0
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,81,False,354320,0.414,0.404,-9.928,0.0499,0.271,0.0,0.3,0.224,71.105,0
6u7jPi22kF8CTQ3rb9DHE7,Old Town Road - Remix,"7jVv8c5Fj3E9VhNjxT4snq,60rpJ9SgigSd16DOAG7GSa","Lil Nas X,Billy Ray Cyrus",81,False,157066,0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,0.639,136.041,1
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),"3Nrfpe0tUJi4K4DXYWgMUX,26VFTg2z8YR0cCuwLzESi2","BTS,Halsey",81,False,229773,0.645,0.862,-4.757,0.0965,0.0923,0.0,0.192,0.798,119.991,1
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),"4qIVPF0s71ZYW3qzhu5GkF,5fSVkkuijRIpxuvSqysYiP","Kina,Snøw",81,False,179080,0.498,0.235,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917,1
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,"246dkjvS1zLTtiykXe5h60,0VRj0yCOv2FXJNP47XQnx5","Post Malone,Quavo",81,True,220293,0.63,0.804,-4.183,0.0363,0.215,0.0,0.253,0.492,123.146,1
3tNE4i6TBqMdyTZxHDAn9B,Sweet but Psycho,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,81,False,187436,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,0
6moU77g9RQyMzHNuKEaQKq,It's You,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,81,False,212606,0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971,0
0TK2YIli7K1leLovkQiNik,Señorita,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","Shawn Mendes,Camila Cabello",81,False,190960,0.759,0.54,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947,1
696DnlkuDOXcMAnKlTgXXK,ROXANNE,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,81,True,163636,0.621,0.601,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735,0
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),"66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m","JP Saxe,Julia Michaels",81,False,208687,0.464,0.473,-10.086,0.129,0.866,0.0,0.109,0.604,75.801,1
5a6pdCHlWS2ekOOQ70QnAr,July,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,81,False,156106,0.708,0.186,-8.953,0.0422,0.868,0.0,0.0779,0.321,72.541,0
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,81,False,214653,0.933,0.528,-6.472,0.161,0.112,0.312,0.163,0.754,109.967,0
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),"56mfhUDKa1vec6rSLZV5Eg,07YZf4WDAMNwqr4jfgOZ8y","Jawsh 685,Jason Derulo",81,True,171374,0.767,0.481,-8.52,0.0803,0.234,0.0,0.269,0.761,150.076,1
4lsHZ92XCFOQfzJFBTluk8,You Got It,3wVXTWabe3viT0jF7DfjOL,Vedo,81,True,203144,0.762,0.433,-8.937,0.187,0.143,0.0,0.118,0.394,122.074,0
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),"0eDvMgVFoNV3TpwtrVCoTj,31W5EY0aAly4Qieq6OFu6I","Pop Smoke,A Boogie Wit da Hoodie",81,True,190534,0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97,1
2VgJDTfkuwlm7WIHnvtRCQ,You Are The Reason,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,81,False,204326,0.329,0.234,-7.725,0.0303,0.913,0.0,0.132,0.199,170.466,0
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"7CajNmpbOovFoOoasH2HaY,6M2wZ9GZgrQXHCFfjv46we","Calvin Harris,Dua Lipa",81,False,214846,0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,1
02kDW379Yfd5PzW5A6vuGt,Lemonade,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Internet Money,Gunna,Don Toliver,NAV",81,True,195428,0.799,0.66,-6.153,0.079,0.256,0.0,0.111,0.471,140.04,1
7dt6x5M1jzdTEt8oCbisTK,Better Now,246dkjvS1zLTtiykXe5h60,Post Malone,81,True,231266,0.68,0.578,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,0
6SFStUDQZNaGPKWOx9ZiJB,2002,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,81,False,186986,0.697,0.683,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,0
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),"13ubrt8QOOCPljQ2FL1Kca,2p1fiYHYiXz9qi0JJyxBzN","A$AP Rocky,Skepta",81,True,205040,0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015,1
1rqqCSm0Qe4I9rUvWncaom,High Hopes,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,81,False,190946,0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,0
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,81,False,190306,0.789,0.711,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,0
5O2P9iiztwhomNh8xkR9lJ,Night Changes,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,81,False,226600,0.672,0.52,-7.747,0.0353,0.859,0.0,0.115,0.37,120.001,0
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,81,False,245493,0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,0
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"540vIaP2JwjQb9dm3aArA4,1uNFoZAHBGtllmzznpCI3s","DJ Snake,Justin Bieber",81,False,205946,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,1
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"0eDvMgVFoNV3TpwtrVCoTj,6jGMq4yGs7aQzuGsMgVgZR","Pop Smoke,Lil Tjay",81,True,213333,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,1
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),"0NIPkIjTV8mB795yEIiPYL,3l0CmX0FuQjFxr8SK7Vqag","Wallows,Clairo",81,False,178000,0.682,0.683,-6.444,0.0287,0.156,2.32e-05,0.273,0.64,120.023,1
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,0LcJLqbBmaGUft1e9Mm8HV,ABBA,81,False,230400,0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,0
2KpCpk6HjXXLb7nnXoXA5O,Ni**as In Paris,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x","JAY-Z,Kanye West",81,True,219333,0.757,0.882,-6.125,0.248,0.0763,0.0,0.251,0.684,140.047,1
6C7RJEIUDqKkJRZVWdkfkH,Stronger,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,81,True,311866,0.625,0.726,-7.731,0.155,0.00728,0.0,0.318,0.483,103.98,0
2Z8WuEywRWYTKe1NybPQEW,Ride,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,81,False,214506,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,0
6i0V12jOa3mr6uu4WYhUBr,Heathens,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,81,False,195920,0.732,0.396,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,0
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,81,False,206693,0.853,0.56,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,0
3kxfsdsCpFgN412fpnW85Y,Redbone,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,81,True,326933,0.745,0.356,-10.425,0.0941,0.172,0.00943,0.123,0.607,160.033,0
1LeWIs2hP2r5yOQnVuYoI5,Ain't No Mountain High Enough,"3koiLjNrgRTNbOwViDipeA,75jNCko3SnEMI5gwGqrbb8","Marvin Gaye,Tammi Terrell",80,False,151666,0.663,0.6,-10.87,0.032,0.43,0.0,0.184,0.8,129.991,1
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,"7bXgB6jMjp9ATFy66eO08Z,50co4Is1HCEo8bhOyUWKpn","Chris Brown,Young Thug",80,True,176960,0.755,0.578,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,1
6xy6jNeNTYwjnKTDzMyHw2,Zombie,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,80,False,306440,0.309,0.649,-8.994,0.035,0.0158,0.00595,0.367,0.313,166.915,0
02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,80,False,260285,0.608,0.174,-8.796,0.0332,0.851,1.92e-05,0.0855,0.193,112.175,0
4iLqG9SeJSnt0cSPICSjxv,Attention,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,80,False,208786,0.774,0.626,-4.432,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,0
527k23H0A4Q0UJN3vGs0Da,After Party,4Gso3d4CscCijv0lmajZWs,Don Toliver,80,True,167915,0.629,0.692,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,0
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,80,False,174321,0.889,0.34,-7.773,0.0697,0.218,0.13,0.055,0.716,94.009,0
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,80,False,270213,0.545,0.67,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,0
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,246dkjvS1zLTtiykXe5h60,Post Malone,80,True,223346,0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,0
7AzlLxHn24DxjgQX73F9fU,No Idea,4Gso3d4CscCijv0lmajZWs,Don Toliver,80,False,154424,0.652,0.631,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,0
3EPXxR3ImUwfayaurPi3cm,Be Alright,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,80,True,196373,0.553,0.586,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684,0
1kBbgxAUc4HQv7cgIayIDH,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,80,True,131240,0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974,0
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),"7CajNmpbOovFoOoasH2HaY,5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris,Rihanna",80,False,222160,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,1
7AFASza1mXqntmGtbxXprO,changes,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,80,False,121886,0.669,0.308,-10.068,0.029,0.883,0.0,0.0984,0.52,64.934,0
2aksifNn5ph8igDOkPBA02,Love On The Brain,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,80,True,224000,0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,0
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,80,True,160184,0.699,0.304,-11.192,0.0993,0.779,0.000993,0.137,0.271,119.705,0
0VgkVdmE4gld66l8iyGjgx,Mask Off,1RyvyyTE3xzB2ZywiAwp0i,Future,80,True,204600,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,0
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,80,False,258266,0.491,0.693,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027,0
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4","Future,Drake",80,True,237735,0.676,0.609,-5.831,0.481,0.0706,0.0,0.152,0.508,142.037,1
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,2wY79sveU1sp5g7SokKOiI,Sam Smith,80,False,201000,0.681,0.372,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,0
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,4q3ewBCX7sLwd24euuV69X,Bad Bunny,80,True,169247,0.672,0.594,-6.813,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,0
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),"4nDoRrQiYLoBzwC5BhVJzF,50co4Is1HCEo8bhOyUWKpn","Camila Cabello,Young Thug",80,False,217306,0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,1
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,2wY79sveU1sp5g7SokKOiI,Sam Smith,80,False,239316,0.453,0.496,-5.785,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,0
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"4V8LLVI7PbaPR0K2TGSxFF,1U1el3k54VvEUzo3ybLPlM","Tyler, The Creator,Kali Uchis",80,True,180386,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,1
71bBFbfn2OBK5QwUJSLS44,More Than You Know,2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,80,False,203000,0.642,0.733,-5.001,0.0343,0.0274,0.0,0.266,0.519,123.075,0
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,2NfSBtmWe7oPw1EmetJVso,Boza,80,False,186133,0.725,0.756,-5.013,0.0572,0.362,0.000685,0.103,0.828,100.07,0
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,2cFrymmkijnjDg9SS92EPM,blackbear,80,True,188343,0.778,0.559,-7.109,0.0776,0.128,0.0,0.399,0.678,129.989,0
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,80,False,228373,0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,0
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3PhoLpVuITZKcymswpck5b,Elton John,80,False,281613,0.601,0.532,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,0
1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,"6vXTefBL93Dj5IqAWq6OTv,1zNqQNIdeOUZHb8zbZRFMX","French Montana,Swae Lee",80,True,233901,0.726,0.769,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,1
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,6KImCVD70vtIoJWnq6nGn3,Harry Styles,80,False,340706,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,0
7yq4Qj7cqayVTp3FF9CWbm,Riptide,10exVja0key0uqUkk6LJRT,Vance Joy,80,False,204280,0.484,0.731,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,0
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),"1lmU3giNF3CSbkVSQmLpHQ,4ArPQ1Opcksbbf3CPwEjWE","Surf Mesa,Emilee",80,False,176546,0.674,0.774,-7.567,0.0892,0.0686,0.00188,0.393,0.33,112.05,1
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ","Lil Baby,Gunna",80,True,145542,0.897,0.662,-6.903,0.292,0.0852,0.0,0.534,0.389,112.511,1
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,"0NKDgy9j66h3DLnN8qu1bB,5MspMQqdVbdwP6ax3GXqum,7gcCQIlkkfbul5Mt0jBQkg","Eurythmics,Annie Lennox,Dave Stewart",80,False,216933,0.692,0.711,-7.498,0.0317,0.225,0.0,0.12,0.875,125.135,1
4Of7rzpRpV1mWRbhp5rAqG,Bruises,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,80,False,220492,0.736,0.308,-7.83,0.0677,0.946,0.0,0.186,0.361,111.202,0
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,80,False,209413,0.559,0.868,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,0
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),"6eUKZXaKkcviH0Ku9w2n3V,1uNFoZAHBGtllmzznpCI3s","Ed Sheeran,Justin Bieber",80,False,219946,0.798,0.675,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,1
1fah1uAs7HeTYDlNftKr3K,Put Your Records On,7MPGCB854Qo4alYMOPkBka,Ritt Momney,80,False,210463,0.399,0.492,-10.777,0.0538,0.058,0.00101,0.11,0.159,91.066,0
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"2kCcBybjl3SAtIcwdWpUe3,15UsOTVnJzReFVN1VCnxy4","Lil Peep,XXXTENTACION",80,True,196400,0.669,0.574,-6.442,0.0286,0.0175,0.00294,0.146,0.273,120.013,1
