artist_id,name,genres,followers,popularity,danceability,energy,tempo,valence,loudness,speechiness,liveness,acousticness,instrumentalness
1xHQO9GJIW9OXHxGBISYc5,Marian Hill,electropop,446493,60,0.59,0.36,170.0,0.05,-14.7,0.27,0.12,0.68,0.0
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,"chicago soul,classic soul,funk,motown,neo soul,quiet storm,soul,southern soul",435997,60,0.63,0.64,93.05,0.68,-9.2,0.04,0.25,0.29,0.0
6XFQvBHGEr3mRfOHcqPXv8,XATAR,"german hip hop,german underground rap,hamburg hip hop,kurdish hip hop",418354,60,0.55,0.74,97.54,0.5,-5.23,0.3,0.26,0.32,0.0
7Do8se3ZoaVqUt3woqqSrD,MACHETE,"italian hip hop,trap italiana",414105,60,0.73,0.75,127.73,0.54,-6.18,0.29,0.33,0.14,0.0
6Xg22wJOAcnvPUfk5WvODH,JEON SOYEON,k-pop,369600,60,0.64,0.68,154.88,0.58,-5.39,0.26,0.16,0.08,0.0
0ffKEtMDnROKWyJtXUnLbJ,Dani Faiv,italian hip hop,323249,60,0.75,0.66,166.81,0.63,-6.24,0.35,0.08,0.23,0.0
5vSQUyT33qxr1xAX2Tkf3A,Clams Casino,"experimental hip hop,psychedelic hip hop,underground hip hop,wave,witch house",195391,60,0.9,0.32,129.91,0.84,-8.8,0.33,0.09,0.68,0.08
6GEykX11lQqp92UVOQQCC7,DJ Premier,"alternative hip hop,east coast hip hop,hardcore hip hop,hip hop,jazz boom bap,turntablism",188157,60,0.85,0.76,134.32,0.47,-5.36,0.28,0.09,0.26,0.0
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,"brill building pop,classic girl group,motown,rock-and-roll,soul",183159,60,0.46,0.83,117.75,0.71,-7.3,0.05,0.36,0.32,0.0
2yPprAQlrIQWu60g09B9MZ,Swarmz,uk hip hop,156049,60,0.57,0.52,100.45,0.7,-8.05,0.24,0.13,0.0,0.0
5ZYOlPpI9FZu2uIPkTB0UA,CÉLINE,"frauenrap,german hip hop,german pop",153988,60,0.79,0.49,98.54,0.27,-9.88,0.11,0.11,0.39,0.0
02A3cEvlLLCbIMVDrK2GHV,Starley,"aussietronica,tropical house",146171,60,0.69,0.82,104.96,0.76,-4.53,0.04,0.09,0.14,0.0
0O1cTzccAEKaEFShgzAK9V,Bass Santana,"dark trap,miami hip hop,underground hip hop,vapor trap",132868,60,0.84,0.5,129.94,0.45,-8.98,0.27,0.2,0.54,0.0
1xFn1xod58AGaSZjrxdiXA,El Chacal,cubaton,127064,60,0.76,0.83,92.03,0.81,-3.2,0.07,0.19,0.17,0.0
0VitAFMCI2apQxKzDjg1PU,BLOODY VINYL,"italian hip hop,trap italiana",120382,60,0.51,0.9,142.83,0.53,-4.49,0.48,0.08,0.08,0.0
5sRQkVexJlax2iISuqL8cV,Kalazh44,"german drill,german hip hop,german underground rap",116611,60,0.59,0.89,126.88,0.57,-3.16,0.27,0.09,0.1,0.0
6SsTlCsuCYleNza6xGwynu,Agnes,"dance pop,electropop,europop,swedish electropop,swedish idol pop,swedish pop",101212,60,0.4,0.75,108.17,0.62,-4.84,0.04,0.36,0.14,0.0
3O5HD95HTEPgoPFOjAb7yV,DripReport,viral rap,93938,60,0.9,0.33,100.01,0.27,-9.73,0.09,0.11,0.26,0.01
3XC57xz74X3xUi1hv4mge1,Winona Oak,"alt z,electropop,pop,swedish pop",92204,60,0.77,0.7,104.94,0.51,-5.98,0.1,0.08,0.49,0.0
5f6nz3iqzrfiUfKOIKvLvd,Nemir,"french hip hop,pop urbaine,rap calme,rap francais",88320,60,0.71,0.38,93.62,0.24,-11.06,0.44,0.13,0.72,0.0
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,,70090,60,0.88,0.68,99.95,0.94,-6.43,0.06,0.15,0.33,0.0
0b2GL7Y02vu50qieoQmw1w,IAmChino,"cubaton,reggaeton",65048,60,0.76,0.83,92.03,0.81,-3.2,0.07,0.19,0.17,0.0
21AUdblPrTRzkvJn8FGrlk,Nitti Gritti,"bass house,brostep,dubstep,edm,electro house,electronic trap",62875,60,0.85,0.5,160.02,0.82,-6.71,0.07,0.09,0.01,0.0
5Nf5yishRW9Ye174sJISkg,London On Da Track,atl hip hop,58776,60,0.78,0.64,120.37,0.55,-5.43,0.16,0.16,0.23,0.0
1oKdM70mJD8VvDOTKeS8t1,Emily Warren,nyc pop,53387,60,0.63,0.62,99.45,0.34,-7.24,0.03,0.41,0.02,0.04
4WoSAKuoaPxrbwp3Y1PvKb,Bozza,"german hip hop,german pop,german underground rap",46756,60,0.54,0.76,147.24,0.38,-4.83,0.17,0.17,0.33,0.0
6lEhBhAv6HOopjXssi09cq,TisaKorean,"houston rap,viral rap",46328,60,0.91,0.6,144.04,0.7,-5.88,0.24,0.11,0.06,0.0
3iN9k8uvm4WrgdlOigOH8D,Hook N Sling,australian dance,26328,60,0.56,0.91,124.15,0.67,-2.08,0.08,0.14,0.1,0.0
6xHUXzrfhFgnIv86EBR3Ml,kai,,24188,60,0.49,0.56,119.25,0.26,-5.44,0.06,0.16,0.44,0.0
3ADyFy1orEwODaiHmRRMQp,Puri,basshall,20507,60,0.9,0.53,100.04,0.46,-5.44,0.18,0.1,0.0,0.01
7Dz9goFmVZZqvJxZoKg7pF,Danelle Sandoval,nyc pop,9359,60,0.84,0.64,99.0,0.68,-6.05,0.07,0.05,0.02,0.07
1jIVEaq8GmqMYb8nFNAZgb,Seezyn,cincinnati rap,7824,60,0.72,0.64,150.0,0.15,-5.02,0.08,0.16,0.06,0.0
3aAX2y0amckZ7WcWoz2f2o,Jhorrmountain,dutch hip hop,4982,60,0.9,0.53,100.04,0.46,-5.44,0.18,0.1,0.0,0.01
4VZY0nxYMSNotbS7WjNVQy,Nyla,,4281,60,0.71,0.84,106.44,0.55,-3.24,0.09,0.14,0.02,0.0
7FXX45sHqoQoCwqtG0ZV8H,Solda,,1923,60,0.9,0.94,142.95,0.8,-2.76,0.27,0.06,0.12,0.0
0cCNT5RyWndpS7Zx7ISEDw,Kelly Ruíz,guaracha,1856,60,0.74,0.97,128.03,0.56,-3.51,0.08,0.3,0.01,0.46
4bODqflR0Wo3i3fCwwCIPq,Lenny Santos,,832,60,0.75,0.72,117.01,0.55,-5.2,0.03,0.24,0.25,0.0
2ZXnTEyYopSLCDiz5Z0XIf,MC Kekel,"funk carioca,funk consciente,funk ostentacao,funk paulista",3362124,59,0.64,0.72,120.24,0.46,-7.97,0.09,0.11,0.14,0.0
1QivQCLVipV61DiQiyV14A,Kim Loaiza,"latin viral pop,reggaeton mexicano",2266327,59,0.8,0.6,150.06,0.68,-6.86,0.08,0.07,0.24,0.0
2W6kbe0nm96COrHzNmfLLd,MC Fioti,"funk carioca,funk paulista",1437752,59,0.9,0.67,131.99,0.71,-3.87,0.14,0.21,0.35,0.0
4FZ3j1oH43e7cukCALsCwf,Jack White,"alternative rock,blues rock,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,punk blues,rock",1157071,59,0.61,0.69,136.54,0.64,-6.48,0.21,0.18,0.01,0.0
3u579Gdap91lMptBSdXTpf,Kash Doll,"detroit hip hop,escape room,hip pop,pop r&b,r&b,trap queen",968531,59,0.62,0.4,90.01,0.57,-8.33,0.44,0.12,0.01,0.0
5GqnSMX8p2hxqsM6LqDty3,MC JottaPê,"funk carioca,funk paulista",583331,59,0.7,0.67,131.45,0.72,-3.31,0.4,0.09,0.26,0.0
2TImI3DW7o5MdRXJs4D37h,SOB X RBE,"cali rap,trap,underground hip hop,vapor trap",482162,59,0.86,0.65,97.02,0.47,-5.32,0.14,0.19,0.18,0.0
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,indonesian pop,479936,59,0.65,0.38,90.1,0.41,-7.85,0.04,0.39,0.91,0.0
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"adult standards,easy listening,lounge,swing",364542,59,0.44,0.23,119.42,0.44,-12.86,0.04,0.22,0.79,0.03
5uYe4bcAXlMP7d4mrOYkML,Niack,funk carioca,357189,59,0.88,0.68,129.82,0.97,-0.79,0.15,0.13,0.53,0.0
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"adult standards,brill building pop,easy listening,lounge,vocal jazz",348955,59,0.48,0.19,97.59,0.51,-15.48,0.05,0.19,0.9,0.0
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,"downtempo,pop,shiver pop",312821,59,0.49,0.55,127.43,0.39,-6.99,0.13,0.13,0.23,0.0
4N874uPqBka1QiCvnCVOtr,Phoebe Ryan,"alt z,electropop,indie electropop,indie poptimism,pop",311399,59,0.66,0.59,90.0,0.3,-8.82,0.03,0.12,0.1,0.0
5MS6HieNmKxzkAM8amE8sr,Rebecca,"funk 150 bpm,funk carioca,pop lgbtq+ brasileira",297017,59,0.83,0.73,150.13,0.6,-3.03,0.08,0.02,0.38,0.0
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,"adult standards,brill building pop,easy listening,lounge,rockabilly,vocal jazz",230454,59,0.64,0.56,104.1,0.86,-8.83,0.04,0.36,0.59,0.0
0399oiMcmbOzzsYQDNYqxn,Problem,"cali rap,gangster rap,hyphy,pop rap,rap,southern hip hop,trap,west coast trap",227333,59,0.69,0.5,81.17,0.24,-9.81,0.24,0.61,0.08,0.0
5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,"alt z,electropop,indie electropop,indie poptimism,pop",217628,59,0.65,0.74,103.03,0.38,-7.95,0.04,0.17,0.04,0.0
4as3khXWaPjfkFdCA0JWMo,Jesse,modern alternative pop,216429,59,0.76,0.6,155.04,0.52,-7.91,0.09,0.11,0.04,0.0
325L7kby6bkG5qSXXAFEWM,Joker Bra,german hip hop,190573,59,0.77,0.92,128.02,0.56,-4.23,0.11,0.12,0.17,0.0
4LTPxLxjiT5pzYd5WZAR3v,Analaga,"sertanejo pop,sertanejo universitario",170591,59,0.71,0.66,124.99,0.67,-5.04,0.04,0.33,0.36,0.0
2QSPrJfYeRXaltEEiriXN9,Tove Styrke,"electropop,europop,swedish electropop,swedish pop,swedish synthpop",142568,59,0.68,0.61,91.97,0.44,-7.19,0.08,0.08,0.17,0.0
7zY0DMisq1oYXvNNgGwHBY,Juanfran,"dominican pop,pop reggaeton,urbano espanol",119304,59,0.83,0.63,88.06,0.49,-3.97,0.18,0.08,0.18,0.0
0JYmighF3zbuA81Di54CZN,S-X,instrumental grime,117679,59,0.59,0.8,139.47,0.59,-4.96,0.29,0.25,0.35,0.0
0ME1RawvWt3qOJnYnxVqeh,Masta Killa,"east coast hip hop,hardcore hip hop",96304,59,0.72,0.81,90.99,0.76,-4.94,0.31,0.37,0.13,0.0
76yeOnINtQSXyoEHbkYmtY,Drew Love,,11265,59,0.58,0.7,91.2,0.26,-6.1,0.21,0.15,0.16,0.0
1B5n6jsxvFldc6Nq8Wx8VJ,OIK,,11200,59,0.83,0.55,154.06,0.88,-7.03,0.06,0.18,0.25,0.0
2qSEpijpT3YSXgxcXac1ly,Chris Willis,,9574,59,0.67,0.83,123.99,0.77,-5.77,0.31,0.63,0.01,0.0
2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,show tunes,9295,59,0.26,0.31,54.75,0.1,-11.69,0.06,0.09,0.24,0.0
6kZWqUZqptyxb8Ki5DyBAg,DTG,afroswing,9236,59,0.61,0.62,62.95,0.8,-6.66,0.21,0.28,0.5,0.0
77iZVjeYoYSl5P0K9mIiUE,Haze,latin pop,6101,59,0.79,0.63,94.04,0.89,-5.55,0.04,0.16,0.44,0.0
7C7NNCiIFavKH6oDarjp0v,JS o Mão de Ouro,brega funk,5996,59,0.77,0.77,141.39,0.95,-5.09,0.09,0.21,0.18,0.0
44rJuOJLavqhY6qGgpQW4U,Harm Franklin,alberta hip hop,4211,59,0.88,0.68,99.95,0.94,-6.43,0.06,0.15,0.33,0.0
3Fdm9TFJQCLmC3AWMuGExi,Ugly God,"meme rap,trap,underground hip hop,vapor trap",1961246,58,0.82,0.5,136.5,0.48,-9.45,0.37,0.15,0.43,0.0
41klVmDluQZmGGqoidNfbe,Blac Youngsta,"houston rap,memphis hip hop,rap,southern hip hop,trap",1350888,58,0.86,0.65,147.03,0.65,-4.92,0.24,0.12,0.01,0.0
4fpTMHe34LC5t3h5ztK8qu,The Carters,"pop,r&b,urban contemporary",1214466,58,0.76,0.64,150.01,0.53,-7.11,0.26,0.2,0.1,0.0
1XKjtpH5P81gpOXDB91IEB,Miami Yacine,"albanian hip hop,german hip hop",721141,58,0.72,0.56,135.1,0.35,-6.88,0.25,0.25,0.49,0.0
6jwzGu5VdkR5tsRROYuxso,DrefGold,"italian hip hop,trap italiana",503537,58,0.8,0.64,152.02,0.56,-6.23,0.12,0.13,0.25,0.0
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,k-pop,437576,58,0.63,0.75,115.66,0.35,-2.57,0.05,0.54,0.21,0.0
00Z3UDoAQwzvGu13HoAM7J,Skizzy Mars,"indie pop rap,pop rap,rap,underground hip hop",289061,58,0.78,0.67,104.95,0.72,-5.83,0.08,0.12,0.15,0.0
2nvKpWcP8etYTq4JrRiUiy,Cliff Richard,"adult standards,brill building pop,bubblegum pop,classic uk pop,europop,mellow gold,new wave pop,rock-and-roll,soft rock",268555,58,0.5,0.43,135.01,0.36,-14.39,0.03,0.14,0.69,0.0
2uvY5pgdD9t1CZ5zMNw1rl,Lucy Rose,"ambient folk,british singer-songwriter,indie anthem-folk,indie folk",260336,58,0.62,0.78,141.19,0.57,-6.84,0.17,0.26,0.24,0.0
2f9ZiYA2ic1r1voObUimdd,Grace Jones,"art rock,dance pop,disco,electronica,new romantic,new wave,new wave pop,synthpop",245089,58,0.57,0.74,138.04,0.51,-4.82,0.04,0.35,0.11,0.0
0TkqXdyWLsssJH7okthMPQ,Jay Electronica,"alternative hip hop,conscious hip hop,hardcore hip hop,hip hop,psychedelic hip hop,rap,southern hip hop,underground hip hop",228429,58,0.62,0.63,142.04,0.28,-5.28,0.03,0.23,0.22,0.0
7xEFii6utZmQ61kX59HmLH,FRENSHIP,"electropop,indie poptimism,la pop,pop dance,pop edm,tropical house,vapor soul",163543,58,0.68,0.71,92.99,0.36,-6.24,0.03,0.69,0.04,0.16
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,"australian pop,pop soul",156962,58,0.51,0.77,84.26,0.24,-4.87,0.06,0.29,0.01,0.0
0dS5xeDefwoUNasLUHnCjR,Cappadonna,"boom bap,east coast hip hop,hardcore hip hop",109067,58,0.72,0.81,90.99,0.76,-4.94,0.31,0.37,0.13,0.0
5QuBVnBPEzwYvFrgBbwpmU,Empress Of,"alternative r&b,art pop,electropop,escape room,etherpop,shiver pop",98965,58,0.7,0.64,90.03,0.34,-6.9,0.15,0.12,0.11,0.0
4jpsw9CQS439N0B7SecMgf,Ant Saunders,"chill r&b,pop",83362,58,0.87,0.44,129.04,0.7,-8.94,0.07,0.07,0.18,0.0
07V3atNq2TyPNDYmzp6Dyy,Reese LAFLARE,"underground hip hop,vapor trap",70371,58,0.67,0.54,105.4,0.54,-7.88,0.23,0.1,0.45,0.0
7vPGzgDg3qGUY5bWtrO3K4,Conkarah,jawaiian,67512,58,0.82,0.85,95.11,0.9,-5.31,0.18,0.12,0.02,0.0
68Uwx1d3EbjDJhYsLjqvIq,Emma Stone,hollywood,30379,58,0.5,0.27,120.47,0.33,-11.96,0.09,0.22,0.6,0.0
2fVW2ix4ANKiofDZIsy1XR,Vargas & Lagola,swedish pop,29524,58,0.49,0.7,110.21,0.54,-5.63,0.05,0.31,0.11,0.0
1gs79u8PKkWAW1yfymbkTt,Young Miles,trap italiana,23889,58,0.51,0.9,142.83,0.53,-4.49,0.48,0.08,0.08,0.0
5ooSG9S0glqP5ZrqqaHBvT,James Fauntleroy,,17456,58,0.62,0.49,126.05,0.33,-11.25,0.46,0.11,0.78,0.0
7ciBW1p3KBsYIkFk4UmwS8,The Rudeboyz,trap brasileiro,13766,58,0.89,0.7,103.0,0.82,-3.5,0.14,0.06,0.29,0.0
1o9x7ez0NvhDb7gBqrYnUj,B-Case,pop edm,2963,58,0.68,0.72,92.05,0.51,-5.5,0.08,0.7,0.02,0.0
2NlKrNMdpYxGjt3Pvw87rC,Europa,uk dance,2962,58,0.57,0.76,121.92,0.54,-4.11,0.11,0.14,0.32,0.0
2Mb6xKUfphTNZ7PiDudasm,Marcos Zeeba,,2534,58,0.79,0.43,122.0,0.46,-7.76,0.04,0.09,0.54,0.0
6wcKDqJRY3TzbcdRKo6EiE,Jone Quest,,757,58,0.86,0.67,164.06,0.95,-5.95,0.28,0.06,0.11,0.0
4mb1xtQVGSK5dh8AbtwBiR,MC Lan,"funk carioca,funk ostentacao",2191622,57,0.89,0.89,130.04,0.67,-4.6,0.14,0.16,0.05,0.0
3S6gaE89XewFAvZqsMuJDJ,Norm Ender,"turkish hip hop,turkish trap",1575605,57,0.89,0.63,123.03,0.43,-5.77,0.16,0.12,0.25,0.0
5KPJMJR9PCfMWSfco8i4W4,Alex Aiono,post-teen pop,584462,57,0.76,0.72,121.99,0.81,-5.32,0.04,0.33,0.0,0.0
02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,"alternative rock,blues rock,garage rock,garage rock revival,modern blues rock,modern rock,palm desert scene,rock",459707,57,0.48,0.93,179.91,0.6,-3.46,0.14,0.15,0.04,0.13
2wzMOQwNT6ZvVB4amvhFAH,The Pogues,"celtic,celtic punk,celtic rock,folk punk,irish folk,punk",389610,57,0.27,0.55,78.11,0.43,-7.48,0.05,0.26,0.58,0.0
6fOyYqdh6p0ZWLs9zUDoyt,MC Gury,"funk carioca,funk ostentacao,funk paulista",342730,57,0.83,0.6,86.53,0.48,-1.62,0.15,0.08,0.38,0.0
6v4PBIzRAGaLp43LVureQc,MC Du Black,funk carioca,331869,57,0.72,0.84,150.11,0.85,-3.24,0.08,0.11,0.42,0.0
5hPHLE5ssifxHX5bhK8iXR,FP do Trem Bala,funk carioca,305995,57,0.87,0.97,149.99,0.52,-5.58,0.28,0.12,0.92,0.0
2HdP7fpDiLWAvElYGg75gd,Hanybal,"deep german hip hop,german hip hop,german underground rap",297033,57,0.82,0.65,109.88,0.35,-7.03,0.19,0.12,0.17,0.0
21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,"adult standards,brill building pop,easy listening,lounge,mellow gold,vocal jazz",295699,57,0.6,0.66,103.18,0.89,-8.95,0.03,0.12,0.7,0.0
1mG23iQeR29Ojhq89D5gbh,DJ Jazzy Jeff & The Fresh Prince,"gangster rap,golden age hip hop,hip hop,old school hip hop,philly rap,rap",289686,57,0.72,0.49,170.63,0.62,-17.08,0.13,0.11,0.03,0.0
6fXEqmGQEt6ONuqVmwrN46,Bag Raiders,"alternative dance,australian dance,filter house,indietronica,new rave,nu disco",204215,57,0.64,0.72,124.94,0.42,-6.2,0.04,0.09,0.09,0.02
5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,"indie poptimism,modern alternative rock,modern rock,pop rock,stomp and holler",166009,57,0.65,0.76,107.03,0.48,-5.15,0.04,0.12,0.09,0.0
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,"big room,edm,electro house,funky tech house,german techno,pop dance,pop edm,progressive electro house,progressive house",155302,57,0.63,0.88,105.0,0.44,-5.23,0.04,0.1,0.05,0.0
6DJEUXZm0e2rAohdoZ5Voo,Black Thought,"alternative hip hop,boom bap,east coast hip hop,hip hop,southern hip hop",153510,57,0.65,0.93,149.3,0.48,-3.13,0.26,0.11,0.13,0.0
0OROVBEZCocg0FcgJpyBse,Alex Sensation,"reggaeton,trap latino",137157,57,0.77,0.84,91.01,0.82,-3.39,0.05,0.06,0.13,0.0
6XpXnnKHIhCOUbOLOJGe6o,REASON,"hip hop,rap,underground hip hop",134109,57,0.65,0.62,130.87,0.28,-6.04,0.31,0.21,0.16,0.0
6G1yTgvoYsuVb2Ja8cVVJ2,anders,"canadian contemporary r&b,canadian hip hop,pop r&b,r&b,toronto rap,trap soul",117761,57,0.77,0.68,121.01,0.22,-6.25,0.05,0.26,0.02,0.0
0fs8oBR1rx7JIXZi75h7Uu,Bahari,"alt z,indie electropop,indie poptimism,la pop",112681,57,0.65,0.76,102.01,0.7,-5.22,0.09,0.12,0.37,0.0
5H6xmHXjsq98NLbEjuE29f,NEIKED,"scandipop,tropical house",98772,57,0.74,0.53,106.99,0.75,-7.43,0.08,0.21,0.07,0.0
5gw5ANPCVcxU0maLiGRzzP,Billy Raffoul,indie anthem-folk,95554,57,0.83,0.47,124.95,0.55,-7.52,0.04,0.08,0.04,0.01
3GtCKJA4SkOxN65MWjm82R,Hot Shade,"deep tropical house,pop dance,pop edm,tropical house",93179,57,0.68,0.59,123.98,0.53,-5.67,0.03,0.18,0.05,0.0
57ALvbCBaCkNlgTOSiUPdT,Aaron Neville,"motown,soul",91205,57,0.61,0.36,183.06,0.47,-10.06,0.04,0.06,0.51,0.0
6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked,cali rap,81023,57,0.64,0.54,98.74,0.04,-5.94,0.07,0.27,0.05,0.0
2gTcdmBwgyh3EORKIXCzlw,El Profesor,house,71021,57,0.84,0.41,126.02,0.66,-11.83,0.09,0.1,0.2,0.0
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,"disco,funk,post-disco,quiet storm",52178,57,0.78,0.72,115.4,0.73,-9.7,0.03,0.3,0.01,0.03
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,hollywood,37490,57,0.53,0.1,102.11,0.3,-17.31,0.05,0.09,0.93,0.02
5yN0nwLpUCaZ2gr67bndCN,Amanda Shires,"alternative country,folk,new americana,roots rock",35756,57,0.52,0.66,142.0,0.36,-6.02,0.03,0.1,0.31,0.0
028lPW2NdWHdSPCkRkcyhd,Ant Clemons,"alternative r&b,indie r&b,pop r&b",32996,57,0.7,0.35,99.65,0.37,-9.61,0.08,0.15,0.44,0.0
4rojTfP5nRkmYpdSbWQgV4,Death Stranding: Timefall,video game music,25115,57,0.57,0.58,97.28,0.38,-7.04,0.25,0.11,0.13,0.0
4gvkdged3Xw3ImXFm3jiay,Juliander,swedish pop,10035,57,0.66,0.68,97.98,0.66,-4.41,0.06,0.36,0.3,0.0
79KQgTCu4wV38ECYKn62DZ,White Gold,,2658,57,0.68,0.82,140.03,0.24,-4.2,0.15,0.6,0.06,0.0
188VINPQh5dyNfLUkevKqf,Olivia Holt,"alt z,dance pop,pop,post-teen pop,social media pop",981663,56,0.76,0.63,100.98,0.5,-6.75,0.06,0.11,0.1,0.0
59mjRp0i1B8oWSSMmGWJlJ,Ansel Elgort,,735608,56,0.86,0.76,124.07,0.19,-5.78,0.14,0.1,0.03,0.0
2YFBOR9KIxC6WqHclkj9Yq,Keke Palmer,"dance pop,pop r&b,post-teen pop,r&b",498920,56,0.64,0.68,154.88,0.58,-5.39,0.26,0.16,0.08,0.0
4cmA2QDPdzh8W2ytpyUGes,Young Scooter,"atl trap,dirty south rap,drill,gangster rap,houston rap,rap,southern hip hop,trap",451213,56,0.81,0.46,125.05,0.49,-7.5,0.1,0.17,0.27,0.0
4TdvNk4wmn5DgBFiLDeCj0,Deniz Tekin,turkish alt pop,445801,56,0.64,0.68,129.8,0.3,-7.96,0.15,0.09,0.41,0.0
3shPgAzHMyRwWOkXeoWKeB,MC Bruninho,"batidao romantico,brega funk,brega romantico,funk carioca,pop teen brasileiro",436497,56,0.67,0.64,115.08,0.72,-4.86,0.08,0.5,0.28,0.0
47RPLpnGhBRTjQrRBOev9s,Xavier Naidoo,german pop,423347,56,0.74,0.52,134.89,0.36,-10.81,0.19,0.09,0.23,0.0
4A7HeXSd4HtQuf6IR5XZ1b,Fero47,german hip hop,411046,56,0.71,0.8,135.02,0.69,-5.78,0.1,0.16,0.17,0.0
2ndyVAdV9UqF1XjyTJt484,Fred Hammond,gospel,391682,56,0.51,0.39,78.04,0.6,-8.72,0.53,0.28,0.56,0.0
6ioOEWNNGK40H8xrGj6XPW,XYLØ,"alt z,electropop,indie electropop,indie poptimism,la pop,pop,vapor soul",270558,56,0.63,0.72,105.04,0.56,-5.75,0.04,0.26,0.02,0.0
2N4EYkIlG1kv25g6Wv8LGI,Killer Mike,"alternative hip hop,atl hip hop,conscious hip hop,dirty south rap,escape room,political hip hop,southern hip hop",238753,56,0.55,0.89,106.86,0.26,-5.3,0.13,0.12,0.15,0.0
5piE2MZ1wGpBjpDud8kTOS,Defkhan,"turkish hip hop,turkish trap pop",204641,56,0.64,0.68,129.8,0.3,-7.96,0.15,0.09,0.41,0.0
39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,"eurovision,greek pop,laiko",162447,56,0.59,0.76,101.04,0.59,-4.58,0.12,0.61,0.06,0.0
2HPiMwJktBXqakN0hnON2R,Lous and The Yakuza,belgian pop,145018,56,0.72,0.6,139.95,0.78,-8.58,0.05,0.12,0.64,0.01
3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,"post-teen pop,viral pop",117432,56,0.6,0.66,96.05,0.42,-6.86,0.04,0.08,0.02,0.0
4N7IToHBlPXqlrXiv1Nij6,rei brown,"lo-fi beats,sad lo-fi",93709,56,0.68,0.68,173.1,0.64,-9.44,0.05,0.1,0.38,0.74
2Cra8I2P4OnMkVguqZRVwi,Felipe Original,"brega funk,funk carioca",63810,56,0.75,0.78,172.09,0.94,-4.55,0.09,0.16,0.16,0.0
0pt7PX4Hftlg8mV1ySU84Q,CVBZ,"electropop,pop dance,pop edm",59615,56,0.52,0.83,180.01,0.3,-3.72,0.06,0.13,0.05,0.0
1cH0i2n6YLrWFDDemqztay,Henning May,,56709,56,0.72,0.67,89.03,0.48,-5.01,0.06,0.07,0.17,0.0
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,pop r&b,36023,56,0.64,0.77,134.05,0.19,-4.32,0.04,0.27,0.11,0.0
7zPS3i8YJBNeDcqXUHfCMr,AVA,"italian hip hop,trap italiana",35879,56,0.48,0.48,181.94,0.14,-8.99,0.28,0.1,0.12,0.0
3pVfscwg2QxhdHtk966inb,The Cratez,,20716,56,0.71,0.74,113.64,0.39,-6.18,0.21,0.11,0.25,0.0
30C5wgn4celhRP3Tytv7R6,Mez,north carolina hip hop,11364,56,0.64,0.65,120.75,0.66,-6.31,0.43,0.06,0.52,0.0
164hs3x1Tsp3FgJWNHee1r,The Citizens of Halloween,halloween,10584,56,0.62,0.48,125.71,0.65,-14.13,0.04,0.15,0.77,0.0
3tkq9ZnBaejLPLRpg8kGET,DJ 2F,"brega funk,funk consciente",6389,56,0.72,0.84,150.11,0.85,-3.24,0.08,0.11,0.42,0.0
6t9tbRO9Lv6Oq6xtVwfdrn,Theresa Rex,scandipop,5532,56,0.46,0.8,102.46,0.55,-3.58,0.05,0.12,0.29,0.0
78wZzI7u1cOjXKuYzqZI6l,Sonus030,,3054,56,0.81,0.62,114.66,0.29,-8.36,0.13,0.19,0.11,0.0
4nkGTHzKGUsL7WjpaKLEDm,Sky,,1426,56,0.69,0.68,180.06,0.6,-4.28,0.32,0.12,0.53,0.0
6bGwi8TG7T8Vcp415XooE5,Jojo Maronttinni,funk carioca,468651,55,0.94,0.8,135.0,0.9,-4.55,0.06,0.07,0.39,0.0
2J257euzcjnDLipsyJH3F2,Clipse,"alternative hip hop,dirty south rap,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,trap,virginia hip hop",289585,55,0.61,0.46,148.28,0.18,-3.93,0.04,0.13,0.61,0.0
7ouCgJkxRBIJljUiQVJK65,Sokrat St,"turkish hip hop,turkish trap pop",276478,55,0.64,0.68,129.8,0.3,-7.96,0.15,0.09,0.41,0.0
