track_id,name,artist_id,artist_name,genres,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
0SQ8yalm13UIJuebuZkQlH,Wild Wild West (feat. Gunna),"4DdkRBBYG6Yk9Ka8tdJ9BW,2hlmm7s2ICUX0LVIhVFlZQ","Offset,Gunna","atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,hip hop,melodic rap,rap,trap",52,TRUE,236300,0.902,0.621,-5.315,0.199,0.0841,0.0,0.138,0.497,114.007,1
1unFtbwcAnSGgYPmp52vc0,Wit It,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,"atl hip hop,hip hop,melodic rap,rap,trap",52,TRUE,139644,0.868,0.657,-5.318,0.0745,0.197,0.0,0.105,0.508,125.905,0
7IxGslFZA5QhgXbUsDmcjf,"Bad Girls, Good Vibes",5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"german cloud rap,german hip hop",52,FALSE,107446,0.826,0.368,-12.761,0.133,0.516,0.0248,0.0914,0.158,127.977,0
2XdgSB4TtzUHQYCMfSHbFI,High End (feat. Future & Young Thug),"7bXgB6jMjp9ATFy66eO08Z,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn","Chris Brown,Future,Young Thug","dance pop,pop,pop rap,r&b,rap,atl hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,trap",52,TRUE,202213,0.725,0.503,-5.646,0.209,0.0144,1.52e-06,0.124,0.0636,153.047,1
2hPLfPxvRUfXKNGD3VcJnT,So Much Better - Avicii Remix,"1vCWHaC5f2uS3yhpwWbIA6,5JYo7gm2dkyLLlWHjxS7Dy","Avicii,Sandro Cavazza","dance pop,edm,pop,pop dance,swedish pop,tropical house",52,FALSE,157152,0.792,0.668,-5.67,0.0742,0.24,0.371,0.142,0.242,109.956,1
5NsCv3I7o0f6vSQScG01f1,Pass auf wen du liebst,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"german cloud rap,german hip hop",52,FALSE,209449,0.592,0.572,-8.974,0.185,0.146,0.000172,0.115,0.315,164.08,0
6A5qLjVbEC2vNlu17tsExI,Calmo - feat. tha Supreme,"2K5nCggbhSZ00YCYP5qkZS,19i93sA0D7yS9dYoVNBqAA","Shiva,tha Supreme","italian hip hop,trap italiana,italian hip hop,italian pop,trap italiana",52,TRUE,151807,0.579,0.824,-5.356,0.296,0.0722,0.0,0.259,0.477,165.854,1
7jKUnzzOGhAlPjr7LkIUlE,Momma I Hit A Lick (feat. Kendrick Lamar),"17lzZA2AlOHwCwFALHttmp,2YZyLoL8N0Wb9xBt1NhZWg","2 Chainz,Kendrick Lamar","atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,conscious hip hop,hip hop,rap,west coast rap",52,TRUE,173760,0.796,0.467,-6.293,0.34,0.202,3.32e-05,0.206,0.4,179.974,1
6ChpgWt7s2ksM1Y3l0D9sk,SAD SH*T,4r63FhuTkUYltbVAg5TQnk,DaBaby,"north carolina hip hop,rap",52,TRUE,217466,0.835,0.466,-8.949,0.391,0.195,0.0,0.372,0.562,124.885,0
3VFT90E0yYjdHSFoGv02us,Rich Rich,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"german cloud rap,german hip hop",52,TRUE,204319,0.548,0.649,-4.796,0.29,0.0844,0.00044,0.13,0.222,141.853,0
19eeh4pgEGHdSTc26U1y89,CHAMPION,4r63FhuTkUYltbVAg5TQnk,DaBaby,"north carolina hip hop,rap",52,FALSE,132813,0.828,0.538,-6.067,0.341,0.071,0.0,0.116,0.56,145.071,0
7enaBBJnekyUCcXRuwGEH6,Posted With Demons,1RyvyyTE3xzB2ZywiAwp0i,Future,"atl hip hop,pop rap,rap,southern hip hop,trap",52,TRUE,189341,0.931,0.574,-5.695,0.381,0.283,0.0,0.274,0.449,129.967,0
33B2QbtAj8mbDpwvGTOnBt,Dangerous,3iOvXCl6edW5Um0fXEBRXy,The xx,"downtempo,dream pop,indietronica",52,FALSE,250000,0.774,0.709,-6.166,0.0465,0.00224,0.00224,0.21,0.565,119.982,0
3pq5dd3Hwg2uJ3d63v9YRx,One Call,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,"atl hip hop,hip hop,melodic rap,rap,trap",52,TRUE,195736,0.861,0.481,-7.309,0.343,0.125,1.38e-05,0.0903,0.188,146.992,0
0m2orA1i5lLZUOt9XLwSd0,He Like That,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,"dance pop,girl group,pop,post-teen pop,talent show",52,FALSE,217106,0.592,0.681,-5.597,0.141,0.362,0.0,0.142,0.491,147.016,0
3lyeSiAIdLoZUHhV8psOTI,Feed Me Dope,1RyvyyTE3xzB2ZywiAwp0i,Future,"atl hip hop,pop rap,rap,southern hip hop,trap",52,TRUE,166693,0.853,0.688,-6.509,0.296,0.0118,0.0,0.151,0.565,150.012,0
4Qd0pa3JO76UEwhos9JmN0,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix","1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4,4r63FhuTkUYltbVAg5TQnk,5f7VJjfbwm532GiveGC0ZK","Future,Drake,DaBaby,Lil Baby","atl hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,rap,toronto rap,north carolina hip hop,rap,atl hip hop,atl trap,rap,trap",52,TRUE,314760,0.79,0.566,-8.33,0.437,0.106,0.0,0.119,0.586,142.016,1
1g1TeDflB6atAy7HKwrzXu,Learn To Let Go,6LqNN22kT3074XbTVUrhzX,Kesha,"dance pop,electropop,pop,post-teen pop",52,FALSE,217546,0.515,0.847,-2.951,0.0391,0.00369,7.19e-05,0.293,0.645,168.105,0
2iz3EDFoPOjPRZs9wt5iNh,Thug Of Spades (feat. DaBaby),"7wlFDEWiM5OoIAt8RSli8b,4r63FhuTkUYltbVAg5TQnk","YoungBoy Never Broke Again,DaBaby","baton rouge rap,trap,north carolina hip hop,rap",52,TRUE,153652,0.599,0.74,-3.517,0.334,0.159,0.0,0.154,0.573,100.06,1
09KlDlkOYuC5x6hOaM7vaP,Angel,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,"dance pop,girl group,pop,post-teen pop,talent show",52,TRUE,189440,0.738,0.525,-6.298,0.0371,0.00339,0.0,0.351,0.13,124.008,0
6Jf8Y84YSdqeJfEPDJFEZu,Too Late For Love,11LbPHLi2sCqOVjknt0jmW,John Lundvik,,52,FALSE,178133,0.401,0.746,-4.155,0.0734,0.197,0.0,0.0657,0.417,104.252,0
7g7aSJiEcQP8s3PTzqM4Fj,Was erlebt,"5eioJDe26lOqkAMbuhzZYs,1aS5tqEs9ci5P9KD9tZWa6","Gzuz,Bonez MC","deep german hip hop,german hip hop,hamburg hip hop,german hip hop,hamburg hip hop",52,TRUE,218498,0.484,0.782,-5.674,0.298,0.0915,0.00236,0.116,0.307,95.401,1
3AFPGvRzeKeNJbIbLwcz4G,HIM,2wY79sveU1sp5g7SokKOiI,Sam Smith,"dance pop,pop,uk pop",52,FALSE,190087,0.575,0.248,-11.115,0.0299,0.587,5.39e-05,0.24,0.328,85.05,0
4zb3kFL9fXrrfTwIY4CcDy,Flux,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop,edm,electropop,indietronica,metropopolis,pop,uk pop",52,FALSE,229783,0.518,0.465,-5.903,0.0273,0.834,0.0,0.203,0.302,93.024,0
5KlPy74NOEAt8jC3FYURnQ,Urgency (feat. Syd),"4O15NlyKLIASxsJ0PrXPfz,3jk39CGeaaSO3FPKNx1RUx","Lil Uzi Vert,Syd","melodic rap,philly rap,rap,trap,alternative r&b,chill r&b,escape room,indie r&b,indie soul,lgbtq+ hip hop,r&b",52,TRUE,181161,0.619,0.784,-6.11,0.123,0.0326,2.85e-06,0.315,0.471,156.035,1
3R3rQ7FbTJdsi5She10YvI,Angst,"2Im8m4STDBosjfmb5hmP80,6lUWb46h9Y8H8cqpW3i0pc","Loredana,Rymez","frauenrap,german hip hop,kosovan pop,romanian pop",52,TRUE,176096,0.833,0.677,-5.537,0.239,0.0284,0.0,0.0502,0.558,100.073,1
54LGxQGf5LPXNGjtzDZ5IE,So Good (feat. Ty Dolla $ign),"1Xylc3o4UrD53lo9CvFvVg,7c0XG5cIJTrrAgEC3ULPiq","Zara Larsson,Ty Dolla $ign","dance pop,edm,electropop,pop,pop dance,post-teen pop,scandipop,swedish electropop,swedish pop,tropical house,hip hop,pop,pop rap,r&b,southern hip hop,trap,trap soul",52,FALSE,166706,0.726,0.576,-7.341,0.146,0.085,0.0,0.0458,0.783,82.055,1
6nI74KsH94IN0J2vp5shdT,Bedtime Stories (feat. The Weeknd) - From SR3MM,"7iZtZyCzp3LItcw1wtPI3D,1zNqQNIdeOUZHb8zbZRFMX,7EEiVZvj6RCEtVX2F2pyxu,1Xyo4u8uXC1ZmMpatF05PJ","Rae Sremmurd,Swae Lee,Slim Jxmmi,The Weeknd","hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap,melodic rap,trap,trap,canadian contemporary r&b,canadian pop,pop",52,TRUE,292727,0.803,0.64,-4.527,0.0279,0.0544,4.77e-05,0.342,0.038,131.986,1
0Goo25lbtpwor5vb0K2r21,Nowadays Pt. 2 (feat. Landon Cube),"7d3WFRME3vBY2cgoP38RDo,04ei5kNgmDuNAydFhhIHnD","Lil Skies,Landon Cube","melodic rap,rap,trap,emo rap,sad rap,underground hip hop,vapor trap",52,TRUE,221152,0.687,0.829,-3.607,0.0298,0.0836,0.0,0.0986,0.349,152.059,1
1zjSuvvLpPoJwnywiFIX7E,Celebration,4xRYI6VqpkE3UwrDrAZL8L,Logic,"conscious hip hop,dmv rap,hip hop,pop rap,rap",51,TRUE,230435,0.44,0.968,-3.068,0.301,0.00534,0.0,0.757,0.503,179.827,0
6DibqiBTKMob2SjBwKqRfS,Happy When I'm Sad,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"boy band,dance pop,pop,post-teen pop",51,FALSE,158466,0.782,0.793,-7.054,0.0399,0.000199,0.000215,0.306,0.906,100.987,0
3LHYmz86DxGInsRp3wiiW5,Ganja Burn,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,"dance pop,hip pop,pop,pop rap,queens hip hop",51,TRUE,294186,0.755,0.902,-2.835,0.0631,0.161,0.00199,0.137,0.76,108.991,0
1gb6riq7CCP5clGpSD0XPH,Sorry,1RyvyyTE3xzB2ZywiAwp0i,Future,"atl hip hop,pop rap,rap,southern hip hop,trap",51,TRUE,451529,0.87,0.531,-6.471,0.0992,0.428,0.0,0.0798,0.315,100.01,0
6fvqvUQr12qghH4N8gpAch,Believe (feat. Justin Timberlake),"31TPClRtHm23RisEBtV3X7,20sxb77xiYeusSH8cVdatc","Justin Timberlake,Meek Mill","dance pop,pop,hip hop,philly rap,pop rap,rap,southern hip hop,trap",51,FALSE,211303,0.628,0.75,-5.219,0.14,0.142,0.0,0.0946,0.374,87.008,1
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,"6vXTefBL93Dj5IqAWq6OTv,1Xyo4u8uXC1ZmMpatF05PJ,7f35VZGDpomj11PXdNn5D9","French Montana,The Weeknd,Max B","gangster rap,hip hop,pop,pop rap,rap,southern hip hop,trap,canadian contemporary r&b,canadian pop,pop,trap",51,TRUE,226790,0.516,0.792,-5.38,0.216,0.0235,0.0,0.404,0.524,121.189,1
6416zJN0FGPmh1Ph4BH2h3,KEIN SCHLAF,"3ZuBEj9ppJe8GSdKaMTfMN,3Mn6d673ieRza7uw6zY2Zv","Nimo,Hava","german hip hop,swedish hip hop,frauenrap,german hip hop",51,FALSE,200493,0.606,0.715,-5.608,0.173,0.294,0.000133,0.124,0.393,174.049,1
4nDfc6F2uVcc6wdG7kBzWO,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","4Rxn7Im3LGfyRkY2FlHhWi,0hCNtLu0JehylgoiP8L4Gh","Nick Jonas,Nicki Minaj","dance pop,pop,post-teen pop,viral pop,dance pop,hip pop,pop,pop rap,queens hip hop",51,FALSE,214760,0.468,0.515,-6.578,0.0665,0.145,0.0,0.132,0.187,86.21,1
4gqMQftUs22F8pOGVn5Acr,Reminding Me,"7blkMNJv8n9ceP9zlA4W2U,6G9bygHlCyPgNGxK2l3YdE","Shawn Hook,Vanessa Hudgens","canadian pop,dance pop,pop,post-teen pop,viral pop",51,FALSE,209924,0.603,0.55,-4.862,0.0397,0.116,0.0,0.106,0.265,132.858,1
1BEo3epznRQuYhuQH8bZu9,Kafa Leyla,"0Mh0QuhaJ6WIW0qrJwzMmt,5wyWp867LWGjFmYZXVSFnZ","BRADO,MERO",german hip hop,51,TRUE,154132,0.765,0.858,-4.823,0.317,0.325,0.0,0.0786,0.871,90.08,1
3wE9jU1zReHLMHLgAsWIYX,ST. PERCY,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,"boy band,hip hop,rap",51,TRUE,210773,0.611,0.635,-7.016,0.31,0.367,0.00568,0.068,0.739,82.087,0
1I3ZAmPmbFV78oNKnibOiW,Jumpin on a Jet,1RyvyyTE3xzB2ZywiAwp0i,Future,"atl hip hop,pop rap,rap,southern hip hop,trap",51,TRUE,137133,0.824,0.595,-6.346,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,0
1wWRtPIKD7ZNvtsrzLyTev,All da Smoke,"1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn","Future,Young Thug","atl hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,trap",51,TRUE,204960,0.893,0.583,-6.862,0.341,0.0265,1.33e-05,0.149,0.115,147.0,1
5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,"baroque pop,brill building pop,classic rock,psychedelic rock,rock,sunshine pop",51,FALSE,118840,0.602,0.553,-9.336,0.0328,0.108,0.0,0.0512,0.971,130.594,0
5kXCVnfbxfq5nKjAVvj3no,Sexy Dirty Love,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,"dance pop,pop,post-teen pop",51,FALSE,213173,0.387,0.75,-4.431,0.303,0.000963,2.73e-05,0.0579,0.834,93.114,0
4pnIUqhf1AQMFrJPd4BbrT,Ballin Flossin,"1anyVhU62p31KFi8MEzkbf,7n2wHs1TKAczGzO7Dd2rGr","Chance the Rapper,Shawn Mendes","chicago rap,conscious hip hop,hip hop,pop rap,rap,canadian pop,dance pop,pop,viral pop",51,TRUE,169549,0.926,0.498,-7.931,0.0899,0.0259,2.92e-06,0.492,0.766,125.008,1
0QBRshHeQLEThdj2TqxM9n,Slide Around,"1anyVhU62p31KFi8MEzkbf,3hcs9uc56yIGFCSy9leWe7,0hCNtLu0JehylgoiP8L4Gh","Chance the Rapper,Lil Durk,Nicki Minaj","chicago rap,conscious hip hop,hip hop,pop rap,rap,chicago drill,chicago rap,drill,hip hop,rap,trap,dance pop,hip pop,pop,pop rap,queens hip hop",51,TRUE,270992,0.869,0.67,-5.505,0.215,0.0912,0.0,0.0955,0.49,162.999,1
0iqichhGnbEy9w6p4sytpW,Unbekannt,"4WoSAKuoaPxrbwp3Y1PvKb,6h1s4i4XKIYv4ErDelLDN0","Bozza,Samra","german hip hop,german pop,german underground rap,german hip hop",51,TRUE,156327,0.583,0.687,-5.756,0.149,0.129,1.15e-05,0.241,0.16,94.642,1
7MhzmWFJYSEsL8wK7hufaC,PUSSY (feat. Lazza & Salmo),"4CuMwzDzEdlUJMEna38VQ0,0jdNdfi4vAuVi7a6cPDFBM,3hBQ4zniNdQf1cqqo6hzuW","Dark Polo Gang,Lazza,Salmo","italian hip hop,italian indie pop,trap italiana,italian hip hop,trap italiana,italian hip hop,italian underground hip hop,rap sardegna",51,TRUE,161325,0.852,0.751,-3.738,0.28,0.252,1.05e-05,0.166,0.7,150.01,1
19HA9J80qZfIkAnp2g8N2S,Famous,1URnnhqYAYcrqrcwql10ft,21 Savage,"atl hip hop,hip hop,rap,trap",51,TRUE,234280,0.779,0.597,-9.652,0.434,0.723,4.47e-05,0.0508,0.646,173.986,0
3eVuglKxN2sjoIGHAsFAge,I Found You / Nilda’s Story (with Calvin Harris & Miguel),"5CiGnKThu5ctn9pBxv7DGa,7CajNmpbOovFoOoasH2HaY,360IAlyVv4PCEVjgyMZrxK","benny blanco,Calvin Harris,Miguel","electropop,pop,pop rap,dance pop,edm,electro house,house,pop,progressive house,uk dance,dance pop,pop,r&b,urban contemporary",51,FALSE,191465,0.337,0.241,-9.849,0.0527,0.94,0.0112,0.131,0.181,81.916,1
2oPQVgCTYqA4FBknwAroWf,Saint Laurenttt,7rkW85dBwwrJtlHRDkJDAC,NAV,"canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap",51,TRUE,170536,0.843,0.529,-7.476,0.0515,0.317,1.48e-05,0.284,0.289,97.971,0
2AEtYwT9qg2eY6G9m8wOxW,My Business (feat. Future),"7rkW85dBwwrJtlHRDkJDAC,1RyvyyTE3xzB2ZywiAwp0i","NAV,Future","canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap,atl hip hop,pop rap,rap,southern hip hop,trap",51,TRUE,199104,0.853,0.881,-4.949,0.178,0.0809,0.0,0.141,0.922,139.979,1
6fI3tBVND8zUXZi9rr2Yps,Take One,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"florida rap,hip hop,melodic rap,miami hip hop,rap,southern hip hop,trap",51,TRUE,165517,0.657,0.613,-7.308,0.465,0.123,0.0,0.314,0.485,174.027,0
3qy7P1Vr6eGIwHP9DCUHwK,Jag trodde änglarna fanns,3LzHaN3Y3gT35BudaFqVyy,Kamferdrops,,51,FALSE,190462,0.642,0.893,-4.593,0.154,0.456,0.00168,0.206,0.593,109.974,0
01kOu8BA8yzAHx9LUidTi9,All For Me,"6Xgp2XMz1fhVYe7i6yNAax,21dooacK2WGBB5amYvKyfM","Trippie Redd,Smokepurpp","melodic rap,rap,trap,dark trap,melodic rap,miami hip hop,rap,southern hip hop,trap,underground hip hop,vapor trap,viral rap",51,TRUE,164780,0.445,0.737,-5.516,0.483,0.505,0.0,0.0797,0.642,74.374,1
675w3ACw5xZR3ODhUJlEVN,Sola,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"colombian pop,latin,reggaeton,reggaeton colombiano,trap latino",51,FALSE,195044,0.704,0.706,-5.233,0.111,0.483,0.0,0.0965,0.856,92.965,0
33z5crv3IO5U2BOi8xod92,Something New (feat. Ty Dolla $ign),"137W8MRPWKqSmrBGDBFSop,7c0XG5cIJTrrAgEC3ULPiq","Wiz Khalifa,Ty Dolla $ign","dance pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,hip hop,pop,pop rap,r&b,southern hip hop,trap,trap soul",51,TRUE,200773,0.814,0.635,-6.609,0.0809,0.0935,0.0,0.0892,0.784,87.581,1
0EwS8XJQspgrj1zSUXhFkl,KANGA,"7gZfnEnfiaHzxARJ2LeXrf,5K4W6rqBFWDnAN6FQUkS6x","6ix9ine,Kanye West","emo rap,rap,chicago rap,rap",51,TRUE,132330,0.901,0.598,-6.934,0.17,0.0192,0.0,0.0791,0.355,117.9,1
0dIz1I7IwX5ardG47AHxCZ,Stain (feat. DaBaby),"31W5EY0aAly4Qieq6OFu6I,4r63FhuTkUYltbVAg5TQnk","A Boogie Wit da Hoodie,DaBaby","melodic rap,rap,trap,north carolina hip hop,rap",51,TRUE,175128,0.816,0.754,-3.911,0.389,0.0117,0.0,0.129,0.604,159.073,1
5Tp5zlCgbwXLMa3pgYsNMl,Elevate & Motivate,"6Xgp2XMz1fhVYe7i6yNAax,7wlFDEWiM5OoIAt8RSli8b,5zLbjnuArhVlVklkT5GoQD","Trippie Redd,YoungBoy Never Broke Again,Nel-Denarro","melodic rap,rap,trap,baton rouge rap,trap",51,TRUE,221781,0.657,0.76,-3.446,0.0505,0.172,0.0,0.149,0.425,156.082,1
3drwaFqLSEjqzjNRbjap0R,Nummer 1,"4WZGDpNwrC0vNQyl9QzF7d,6h1s4i4XKIYv4ErDelLDN0","Capital Bra,Samra","german hip hop,german hip hop",51,TRUE,155000,0.833,0.585,-6.252,0.223,0.542,7.01e-06,0.0632,0.663,96.016,1
3Z6O6zNyxqmqevwy5Dy4cs,Out Of Sight,4xRYI6VqpkE3UwrDrAZL8L,Logic,"conscious hip hop,dmv rap,hip hop,pop rap,rap",51,TRUE,137946,0.737,0.918,-6.159,0.132,0.0611,2.9e-05,0.107,0.664,174.022,0
3djWN7th03XZtmF5s3C1Lv,J'OUVERT,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,"boy band,hip hop,rap",51,TRUE,234320,0.719,0.703,-4.114,0.253,0.0373,0.000138,0.361,0.501,83.984,0
7HCTUZPqclRvsiefXWwyFz,Nummer,"5pVRwX5ZQR7hfJ18w8ZYkl,0Dvx6p8JDyzeOPGmaCIH1L","Ufo361,RAF Camora","german cloud rap,german hip hop,german hip hop",51,FALSE,182213,0.688,0.638,-6.855,0.134,0.223,0.000202,0.101,0.291,193.851,1
1AGPmw3QJBNfOK6XioDhZp,Never Stop,1RyvyyTE3xzB2ZywiAwp0i,Future,"atl hip hop,pop rap,rap,southern hip hop,trap",51,TRUE,291333,0.571,0.556,-5.857,0.223,0.0662,0.000149,0.137,0.0762,155.465,0
0ubdf6zWT1It2saK41SkO0,Problems,55Aa2cqylxrFIXC767Z865,Lil Wayne,"hip hop,new orleans rap,pop rap,rap,trap",51,TRUE,208504,0.803,0.571,-6.937,0.296,0.0169,0.0,0.252,0.101,140.002,0
5s6pKnF3ZPtuqvEx1i1V7U,Hittas,55Aa2cqylxrFIXC767Z865,Lil Wayne,"hip hop,new orleans rap,pop rap,rap,trap",51,TRUE,223617,0.789,0.765,-3.93,0.379,0.274,0.0,0.216,0.679,144.049,0
6OQea06z3cbOqYgG2O6eOZ,Killing Spree,"4xRYI6VqpkE3UwrDrAZL8L,59mjRp0i1B8oWSSMmGWJlJ","Logic,Ansel Elgort","conscious hip hop,dmv rap,hip hop,pop rap,rap",51,TRUE,206613,0.856,0.757,-5.782,0.145,0.029,0.0,0.105,0.191,124.069,1
39vly7Z4VLImfggnEDEUzf,I Would Die For You,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,"dance pop,pop,post-teen pop",51,FALSE,173866,0.618,0.374,-7.524,0.0298,0.18,0.0,0.182,0.202,95.92,0
5KVciTEfXvpcFHR3RFbtJy,Wassup,"4xRYI6VqpkE3UwrDrAZL8L,0c173mlxpT3dSFRgMO8XPh","Logic,Big Sean","conscious hip hop,dmv rap,hip hop,pop rap,rap,detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap",51,TRUE,219480,0.777,0.57,-6.833,0.0472,0.0869,0.0,0.121,0.321,139.993,1
4EZUcj7c8n9pWIwHqN0DoH,Do You Hear What I Hear? - Remastered 2006,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"adult standards,easy listening,lounge,swing",51,FALSE,165666,0.489,0.328,-10.892,0.0261,0.891,0.00038,0.307,0.405,100.83,0
1ahRPMw2Cpv1HfUNW8Ykw4,Pricey & Spicy,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,"canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,r&b,rap,toronto rap,trap",51,TRUE,151628,0.506,0.665,-7.11,0.229,0.0662,0.0,0.146,0.144,149.872,0
4E3qImtJzRqLt8ZZyLceOE,Perfect Strangers,55Aa2cqylxrFIXC767Z865,Lil Wayne,"hip hop,new orleans rap,pop rap,rap,trap",51,TRUE,249751,0.746,0.644,-2.605,0.232,0.4,0.0,0.095,0.542,146.187,0
5opjywL6TBjJRF22TcFDMo,Jetzt rufst du an,2Im8m4STDBosjfmb5hmP80,Loredana,"frauenrap,german hip hop,kosovan pop,romanian pop",51,FALSE,151887,0.661,0.473,-7.285,0.136,0.338,0.0,0.11,0.402,128.48,0
0Rsfm3UqHkNzKsb6L0Yz3Y,Esagono (feat. Salmo),"4upwdFMlZBmQ68jP9jPzjK,3MkkSf3u5KU52Mb2iMrqeX,3hBQ4zniNdQf1cqqo6hzuW","Gemitaiz,MadMan,Salmo","italian hip hop,italian hip hop,italian hip hop,italian underground hip hop,rap sardegna",51,TRUE,186426,0.827,0.738,-6.403,0.207,0.0978,0.0,0.0257,0.718,137.956,1
1MpQyTgfVMpUOnwKMTSMzu,Keep Doing What You're Doing,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"kentucky hip hop,pop,pop rap,r&b,rap,trap",51,FALSE,178088,0.363,0.359,-12.19,0.101,0.84,9.11e-05,0.353,0.142,74.526,0
0NmyHZZMfVBiUSOfDmz9Bf,La ragazza con il cuore di latta,5iot8OPcosJN9nCl7I5SdK,Irama,"italian adult pop,italian pop",51,FALSE,222101,0.612,0.687,-7.093,0.182,0.279,0.0,0.209,0.305,99.939,0
3uB8KqnEoQq5bTQ1JFHJ7Y,ROMEO & JULIET,"2Im8m4STDBosjfmb5hmP80,1pkDzgHvVqC17qYGKfLPpb","Loredana,Mozzik","frauenrap,german hip hop,kosovan pop,romanian pop,albanian hip hop,german hip hop,kosovan pop",51,FALSE,198626,0.644,0.68,-3.863,0.24,0.172,4.06e-05,0.0435,0.683,125.465,1
1KKooKZBpTAPVFjGvStjsa,Trippin’,3CJKkU0XuElRT1z8rEtIYg,Luciano,"german drill,german hip hop",51,FALSE,190266,0.771,0.627,-7.185,0.161,0.397,0.00442,0.0883,0.679,141.815,0
5awaEIMiJboRO7ycF6UOot,Someone Said,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,"melodic rap,trap",51,TRUE,223275,0.904,0.492,-9.657,0.155,0.00119,0.364,0.125,0.257,149.982,0
5UpXJ75CXod4PCoBQP6MAP,Intro,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp","21 Savage,Metro Boomin","atl hip hop,hip hop,rap,trap,hip hop,pop rap,rap,southern hip hop,trap",51,TRUE,70044,0.427,0.473,-11.104,0.15,0.312,0.369,0.527,0.654,80.972,1
6zBdVVksaTQeAzwfszbovz,Lie to Me,6Kz7MXIUFMtp5Ts91lagtR,Mikolas Josef,"czech pop,eurovision",51,TRUE,171080,0.835,0.698,-6.52,0.111,0.00512,1.88e-06,0.382,0.664,105.997,0
2yoaXLItTfWNpdFFpdF3Ti,June,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,"baroque pop,pop,uk alternative pop",51,FALSE,221973,0.363,0.362,-8.516,0.0339,0.28,2.03e-06,0.142,0.179,146.104,0
2OWKDTonST8HNko3dBlPPp,Lost In Your Light (feat. Miguel),"6M2wZ9GZgrQXHCFfjv46we,360IAlyVv4PCEVjgyMZrxK","Dua Lipa,Miguel","dance pop,pop,uk pop,dance pop,pop,r&b,urban contemporary",51,FALSE,203769,0.646,0.772,-3.826,0.0564,0.000402,0.0,0.102,0.414,117.097,1
3QWjljChcOMkRDYSzF33Qr,Whippin (feat. Felix Snow),"4u5smJBskI6Adzv08PuiUP,1qskAseW7apRxJBpYAO9Yk","Kiiara,Felix Snow","alt z,dance pop,electropop,indie poptimism,pop",51,TRUE,160596,0.87,0.502,-7.497,0.0549,0.549,0.00356,0.0916,0.673,82.53,1
