artist_id,followers,genres,popularity,name
7lVylfM4gOIszKc9dr1EOc,7968,aussie drill,43,Masi Rooc
0FFa4QdxeEcPI6xd0pPxeI,7925,turkish trap pop,54,FRO
2Sk9ARejPHclTzcpuOqj0O,7902,,35,The Firm
21Z6OxfrB1jTI53TaDMm67,7885,r&b brasileiro,44,Hodari
6chuSYrZG5i9GbSW5DdNWR,7831,amapiano,39,MDU aka TRP
5oL0GAI8fKD0Wgbr4Em9AS,7800,punjabi pop,44,Shooter Kahlon
0273LWgX2nK0wZTlstKHys,7783,frauenrap,33,Senna Gammour
2SkU1ixh8yKxOslFcuMmji,7781,"german hip hop, german underground rap",36,Xidir
0awYrHoDgY7bTDlAb3wGuF,7745,"funk carioca, rave funk",45,Ventura
4W6fwRbqEy1dfEoE6OCyZu,7739,new french touch,59,Mathieu Koss
10UAvp2UJa3NMRwdbZFHc7,7712,german underground rap,50,Jason
6e9KLiBqbaqJoVfpT8OmY9,7692,german hip hop,42,KAY AY
7nsXkCzq2603Kc9SrJx1q0,7570,"chill baile, musica eletronica brasileira",40,Deekapz
0Br4l2km0ic7BSsNh1E5h4,7558,,43,Trill Ryan
0XrDy5XUWRVcD4O8sSyzEV,7553,"hip hop tuga, trap tuga",40,Instinto 26
49T8i1paijMAK9rYtjO4lu,7549,,64,FAULHABER
5dKK9A0yAqtRpqLoC7AkKm,7534,"turkish hip hop, turkish trap pop",41,Old G
4p2ytjUztJseG5ujVkv5Po,7517,,43,FRANKIEONTHEGUITAR
6bmZfABIjvLMAMYwujdjFy,7513,funk 150 bpm,50,Mc Topre
1oXW86kOCopYzoAWOOc6gj,7475,"kizomba, portuguese pop",37,Irina Barros
59PFMyNd41PhFTlrSQjyZ1,7463,pop urbaine,49,Gips
2oT7xd9iTO2ejLsNGIMa5f,7423,"reggaeton, trap latino",72,Flow La Movie
5kfMU816qY0ujqEt3xIHqR,7406,cumbia 420,69,DT.Bilardo
6TqHWporEvKAPW4jtZXBCH,7395,german hip hop,46,Albozz
4SmuH5K4mg1lQypHBT4Lkc,7389,,23,Corr
3xhksfxjNLUAyxUdijvk4x,7385,dutch rap pop,52,Kalibwoy
0TlpoVBa03V0XNXBq7Gjrh,7355,"pinoy hip hop, tagalog rap",44,Thome
2apYMRrg5FxN4go0pfsCvf,7324,,33,Melanie Thornton
4xg5W9jELgt5ztW1CG3ErP,7315,,48,Young Vene
0Fb9qTWnjsB90xH3zWr4oa,7311,,59,Kareen Lomax
0G74PWccc2UbEEHNKVVaKB,7278,,33,Andreas Weise
2PUFM2gNHDytcWNwsJkpN3,7267,"funk 150 bpm, funk carioca",36,DJ Anderson FranÃ§a
0zw74GbIgk0thLlMGeQV2H,7219,"pop urbaine, rap francais",48,Dadinho
7jHhWbZTn8I9ZJLFNgorqp,7151,old school dancehall,25,Early B
7dbKeVkihtOifdiu7f3rUg,7102,novelty,38,Lou Monte
3nohf4qILMr5aUSOsolwxB,7085,new wave pop,37,Jona Lewie
1hiocBwn3tUiVy78HCnWfp,7078,"german drill, german hip hop, german underground rap",47,OSAMA
3uFX3kMxtOUFMDaJoFPJwo,7024,hip hop tuga,45,Deedz B
6ZiGAU6TJQEyidFQ22eIOS,6969,"funk carioca, rave funk",61,Mc Rennan
6uz6yX6ZXG4XWprCf3ukx2,6951,,46,Smily
3dLvESWiG5LWozJmdvk6D0,6933,"indie r&b, pop r&b",32,Shantel May
0pC5o5Jo4P8uNn2SSNmpXz,6921,pagode novo,44,Marvvila
3405LTbL2jP8J0gVQK3087,6915,south african hip hop,23,Gigi Lamayne
4Y7P8O5PNR7k7IvoLWfYTY,6915,frauenrap,41,Rina
3U5KZkwiSmACysZTJIvjgU,6893,cumbia boliviana,45,Grupo Veneno
7q6ozanpOpFUoe6jPQ0jVK,6878,,37,Kate Winslet
5Yz2RjLWPx1PcIRoiot9Sc,6801,desi pop,47,The Doorbeen
5JJc8is4VzgOz8ZanDj18J,6788,turkish edm,67,Arem Ozguc
6xikG2kDoIZnB78TBPXlkj,6765,"desi hip hop, telugu hip hop",41,Roll Rida
078OaQ5wNbBS78wozaOsGf,6762,,40,Cato
1UPSZ2WuhDQc3Y6TBT8bFf,6749,rap montrealais,35,Roi Heenok
7gcpWHccoirYLWCkHgyKtI,6708,turkish pop,44,Zeynep Casalini
5wQ8DuXAlRz7HtLTjWnUyY,6689,,43,Kazzey
3LVYHgfHgCTy3QSRt5kKQg,6616,,55,Rasster
6zrOXBaNn0DqJeXxgC2eyH,6605,pop urbaine,61,Houari
7J0JxtOPMKWufOraoIqjiH,6566,,57,JSX
187TniBCUYUBlVTjmtsVi9,6551,punjabi pop,52,Music Mg
4RZQX1vkRjewMYodn5wZ9F,6549,amapiano,33,Kammu Dee
36dg2Tva96jpR96pb3fHp0,6517,trap peruano,19,ARTIGAZZ
766vvKS4M2b7XuaEzfkCs8,6507,cumbia 420,59,Jona Mix
1pPbDeOdNUcLq32HTTLbZm,6401,trap tuga,51,Ivandro
4VS3XraXs2LRsowQnQ7VFh,6378,,55,Lijo George
2iI5KWXLjw1tqLQsdjuo0e,6371,,68,Chael Produciendo
3tkq9ZnBaejLPLRpg8kGET,6370,"brega funk, funk consciente",55,DJ 2F
3Z2T6mI5rrWuijYZkclFEN,6365,"afro soul, botswana pop, indie r&b, south african alternative",39,Mpho Sebina
79y9wOe73QinG3vsi3vLqK,6363,detroit trap,43,Drego
5H95sNW22U0VkC8v7qk9FI,6358,"french hip hop, pop urbaine, rap inde",34,Zesau
3aAy6jFZLqqDUlMGSZcyaZ,6344,indian singer-songwriter,42,Karthik Rao
7xaDVu3YWJLnyoExZy9iWt,6323,german r&b,40,NKSN
49tPWZ7vQeE7VscuIHqrn6,6313,australian r&b,39,Blueboy
02qlwM8fpqep7vX8KKEFmK,6300,,59,LA Vision
1IKW9Yfrlm7ADQrPx4mqkQ,6254,"turkish jazz, turkish modern jazz",41,Selva Erdener
7f9KxQWD88MZrSY6jc0zoW,6229,,45,Nija
32AAxPlW6sOK0nopTJM7sv,6177,german cloud rap,54,Stacks102
6iRCChjWCj187y6iBQVwhd,6162,zouk riddim,46,DJ Mike One
4VepL2VrfR6preU9a5MCsG,6152,,37,Deezy
2kE8IGeVPqfCUkVoKyCotA,6146,german pop,52,Nessi
0DxsiYPUEWLY4HjaUDM8Lk,6130,"hip hop tuga, rap criolo",44,Rony Fuego
6VThiaywEMHlLUf8ThNxdg,6128,,49,Yash Nagar (Wily Frenzy)
77iZVjeYoYSl5P0K9mIiUE,6095,latin pop,59,Haze
4KbmIh6ZR008MKManlHO6n,6062,,39,Freddy Gladieux
0GA06jqGWOXakR3xL1KtJv,6035,turkish trap pop,35,Mil Savior
5hCD3ne9PkIC9mVzOJStwQ,6018,"drill tuga, rap criolo, trap tuga",29,Mad 283
3pQ4aA7dkolyjUAMrVScgh,5998,,55,Manan Bhardwaj
0oAK0DvKNnuXm1TQdhDEOv,5997,,59,Khlaw
5vwmYR4hN6lASQJUMWPrEL,5955,,48,Vayu
7C7NNCiIFavKH6oDarjp0v,5955,brega funk,58,JS o MÃ£o de Ouro
18RtsuKFWko5JfeMsIi0YP,5944,funk pop,59,Mad Dogz
6mvvdYsewi0vnz6JYfE9D9,5941,funk 150 bpm,37,Mc Moana
6tUwA7Nt6EoMLy48nNVrgq,5896,,30,David Campbell
4ohRzp7ZzPQi3PzCiBrDAm,5873,,24,Porky Slim
06PAmgIjWsh7qNnmikUYl0,5866,,52,Stard Ova
4DZ5WAz204QjKXcZVPAARX,5864,"turkce drill, turkce trap metal",38,Sakorphe
2ltpcCK86foogli20z9raq,5826,bubblegum pop,29,The Royal Guardsmen
3kgQWNZNpp8d8JQZhuKbPP,5824,dominican pop,47,Topo La Maskara
2H4bbbOohoe9zhqEsiRi7j,5823,,52,ABS-CBN Music All Star
7yE0pgnhHPnPk4GZVuEpZM,5795,madchester,47,Peter Hook
0pelomsVlROuivdE2RgeDU,5763,,45,El Mago Y La Nueva
6pg4S5KTCPiEBp0rSWsaI6,5757,,32,HMZ
1vlzHG4ajowI0nTwHk8vHM,5754,,49,Konecs
7gOZcXPfLtLbFgUyHGV7cZ,5723,,55,Shipra Goyal
1qvFDj12cZAuqZOJkQrs7Y,5694,,33,Dani
6WdjEdbgAoHeeXLwDsSgMg,5669,,52,Albi
2RM9HCgLmhIkn8ZYxCbswc,5662,south african pop,35,Synth Peter
4a5cFa2gISG9QtjELLgYcZ,5623,"indian edm, indian electronic",34,Sickflip
06Fk5pMYFuS14rc10G7Ph1,5605,,20,Rob Dymez
52OzOVn0br6av6uBcn0yJ9,5604,waiata maori,39,Ria Hall
3QLpGiHppWsXAaqregr1fA,5599,,28,Shainny
73xaomfZbyaznJ1GC7c5Np,5597,,30,E.T.
643VmvA9t1Td4REc5YWkW4,5589,turkish trap,41,Young Bego
0jLROJ4FhMIKMF9XzlR5IZ,5587,sertanejo pop,50,Bruno & Denner
1fXCGECRsxOUDi7tj3hifF,5570,,47,Hot Plug Beats
6JdeUWTrO9Ou3GD1b07Xgs,5555,trap tuga,26,WiNDOH
6t9tbRO9Lv6Oq6xtVwfdrn,5519,scandipop,56,Theresa Rex
2nT6edkswz3ZXGfDZEm8mN,5503,"german drill, german trap",43,MaazaKayo
1nxAbuqCUcEgWzaHn8cttE,5471,,48,Flexo
3fPb08EzQhpNV5PWuEVBzj,5470,"german cloud rap, german trap",54,Skoob102
4A0TivfinfALCAMJqqjZIk,5465,,67,Funk Wav
7mWMzxN6IAIQ1tfFFtAiQv,5448,british soul,62,Bryn Christopher
3jVAChqmJ1QMCW9L9sxtiH,5433,,46,Antoine Burtz
2eYGPD8O1chWmQ92TvdtCW,5407,trap brasileiro,53,JXNV$
6wONmhCUY7KbDKabub45E7,5383,,46,Avneet Kaur
2PhFsxtwCQLS3e9SJwDN3j,5318,rap mineiro,65,Coyote Beatz
5xOvrnVpLjzfGi69GDlzQY,5275,tagalog rap,58,Yuridope
25KaeIB4BrH1WpOG5dIV0n,5267,"pinoy hip hop, pinoy trap, tagalog rap",40,Yzkk
1f1kaWtEN0VoOQE9XAJa1n,5263,,19,Thebelebe
0f6Q3bpuXN7TfNxeJJBd3m,5262,funk viral,56,MC Marley
3sqymZGPu3mNbz1wV1CKrV,5261,amapiano,15,Zero12Finest
4qq3Lutu3o965YhHUsnyDC,5259,,54,Albert Neve
4dHGNdVhBxCJUyMk9dR727,5232,,53,Julia Church
4C825UjHAWCMvdZwbtpwDT,5224,australian house,50,Stace Cadet
2s71N4gp7Ybok1jP2TV6fr,5155,turkish jazz,42,Guvenc Dagustun
0J0DL0a9oP16Eu4AhEEsim,5145,pop urbaine,36,GOULAG
1FXdfOOisB3d3hfZOjhjID,5136,frauenrap,55,Esther Graf
2kMDiFDvjMOoLfcZbLgA6s,5086,rave funk,43,MC M10
4FJhE5ToBQGzOGf0D5Xd1C,5079,"desi pop, modern bollywood",52,Abhijeet Srivastava
1OB278sOZVSFx5vXqYha83,5071,,61,J. Rey Soul
2eGAHWide96MItPXtwxMr2,5029,german pop,51,WIER
6Hw6zmpru6uNDiUWep8ENG,5023,turkish hip hop,37,Selo
0Vkl3i0zR0rly81mFVN0WY,5017,,34,Kaki Santana
3R12qDL0kEtqRN9NLXHUiZ,5016,,33,Dazzle
4snOTeLIxOa9anlWC3k5cC,5009,,46,Iman.
1usT5Rtr5iz4gWLdkxIUhV,4987,vaqueiro,47,Tony Guerra
3aAX2y0amckZ7WcWoz2f2o,4980,dutch hip hop,60,Jhorrmountain
7tcFzUKSICkJWCZzWs4htq,4931,r&b brasileiro,59,Luan Otten
4AScySQVdebovwUwTVWzhN,4918,german underground rap,39,Inoffiziell.Goldenboy
2x75QYHxdSfn3aPchQkJGc,4916,nouvelle chanson francaise,36,Lola Dubini
6aeuDb3tA4S9lTin8TvHWu,4883,,48,Yung Anime
0K4D8NX2d2sMQlvWcfLhSL,4849,burundian pop,43,Ocevne
0f6U482Lbo91QNqNFH4Tat,4824,,54,Nesi
34UVu13oDPEzL7aXQMOqcO,4815,,33,Ciro
0hEeBhTVYUKs2B4PY2IdMB,4786,,54,Conor Byrne
2pCzfmIPJjOCcEfsOqSCFO,4755,,31,Et demain ? Le collectif
7uX1emIGgmfAgtHNRAK50Z,4751,desi pop,52,Ved Sharma
3RBqLTttwN1orqQozYfmJo,4725,german pop,55,Emily Roberts
3eDw5jLEmbOsdH8Z8BTdIt,4718,german underground rap,31,DAHAB
2fMqTqiTxUDlmcOEPaQSsx,4709,modern bollywood,59,Amitabh Bhattacharya
5SsncXZOQBheONsF7bZeeC,4696,,45,Deesmi
2gx1zKYcIAUboisufcHkjB,4622,,54,Choji
6iBt8wcMyamaUp2LFLNoyn,4592,polynesian hip hop,38,Yung LB
5bUGkhve6dkRRnwUH12IHW,4589,"desi pop, tamil pop",57,Uchana Amit
16T2NXQozERhuZW6g47OgC,4579,austrian hip hop,40,Lent
4XRSNOy4w4E4euNeu3aIfr,4570,,52,Mikayla Sippel
6cUTkFvlPW27lYc3qcoOgy,4554,pop rap brasileiro,57,Baviera
6zfdfAQ735KFzpBLkEJxhr,4546,venda rap,42,Mr Brown
3dARbB5oGnzJMklK69pwxh,4542,,31,Lestin
7zNK87FEWbBWd4ecCEq5rR,4536,nigerian pop,41,KDDO
4C448Mfxj3pcyU9pgHTTpe,4534,afrikaans,37,Ruhan Du Toit
7wRBCd3OJhFcjFn5HDGrPa,4492,german pop,50,Cyril aka Aaron Hilmer
3lXz8nwBGa8sY893p3AnO2,4485,"german hip hop, german underground rap",43,Mufasa069
71VUVLmoTKKYfIugkavMeS,4473,"early romantic era, french opera, french romanticism",40,Adolphe Adam
6aQfrWHwAcuY8IYItbChZh,4408,,66,Shinda Kahlon
6defgaFYnHND3Zy5CZf8Ix,4406,,51,Isabelle Pierre
6bxjRFPDTdgf3HeJJJhes7,4400,,53,Thybxlle
1An26e0sz6wDS4NvEgWB6W,4387,,37,Mr Bim
0DO5d7KMv6Gn1mIbDhlyUf,4367,,39,Nechie
47YlquMeiiivuQ9ur7Dmly,4355,funk 150 bpm,45,Mc Juninho FSF
5qvphJwi72TG198xn5VVYH,4345,pop rap brasileiro,47,CJota
2XWfm5Ts8pvNzZMENVZ65I,4339,"drill tuga, hip hop tuga",41,benji price
0wRKymJElTHOM1zCZuGspN,4328,,31,TaschÃ©
3XUSSPMccIhcVTQ2kOHJPn,4320,,42,D3szn
5zvuXUYTvZczhbPG9HZRYI,4308,south african house,40,Sino Msolo
69dt5bClaooGj44q9WkZZ3,4308,amapiano,30,Team Mosha
6jVOHz5AjBoJImzesvZeGx,4301,hip hop tuga,33,xtinto
34nVLWMJTjaMh2aSMOQHei,4295,,17,King Pharaoh
3Zd7nwSqwk9LruJLWwGaFQ,4290,german cloud rap,35,KEZ
6J4e8oWHITp1msfeyZg66B,4249,,58,Randy
6q2TUP4nBtVhI7wyRwKXxu,4233,,37,Vibhor Parashar
3c8I79WjXzJzWacsiZlAxT,4210,"french hip hop, rap marseille",43,Sat L'Artificier
29sSh43yox3SqzghBzwn7x,4208,rap francais,43,Pirate
44rJuOJLavqhY6qGgpQW4U,4203,alberta hip hop,58,Harm Franklin
4eK6vQqh6wpgldKVWm7560,4168,opm,53,Jason Marvin
38IHJBGBuaYXHEkIQd4DtF,4144,modern bollywood,57,Altamash Faridi
43iw2eN2eQhF9GaouZCn1Q,4052,trap antillais,25,Laskiiz
4DtIvaqPA65sH5o6oelleY,4047,turkish trap pop,40,Ãzkan
5fUaIEaRhzIad7C49MqTsy,4041,,54,Halpe
03OI6M20ksK4v0WFYa4aLZ,4032,classic turkish pop,34,Funda
4fBAsjJmj6lwaOuWS15stg,4002,funk consciente,55,Mc Piedro
1ZEqGVxGNeiNyssm83CeKP,3925,,46,Hot Girl Meg
4dyndZiWds3qEwmDsMYbDL,3911,,38,Vibe2Vibe
2IZXxSIGhFtkHJyMh6UTln,3911,,42,Aiyana-Lee
32W3C6bE5nWdRdC22xZBNy,3874,,35,Noble
1Ck3UYsoNkZ63PLY8yZR33,3864,amapiano,50,Abidoza
3hB5x7E5sQzBHuG3xiqmUC,3856,,0,Logan Harris
0aMc96Z4utxfPMgOETIL3x,3814,hip hop tuga,31,Mike11
5IBvcnaqYrSaeyM0q6sHuf,3813,"pinoy hip hop, tagalog rap",36,Dudut
2UyyBkpzN5w3hzZBZGvRZb,3810,brooklyn drill,49,Sosa Geek
1hXwayeVBxuNZh1H31ZLMt,3805,turkish hip hop,39,Deniz Sungur
0MekCsZ593nZDsPIts2wkd,3804,,40,Max Hurrell
7zxFc10N9BP2lg73b8cwZ0,3792,pop rap brasileiro,71,Salve Malak
34EjMvXuZmPcdnb4b9VA8U,3759,tin pan alley,39,Joe Young
2h6hAChW74hB9HvrNoK1RY,3750,,65,Quarterhead
6n4T60QDq3u6sIXGaDQBY7,3742,cumbia pop,51,Fran Argiro
7vMDKdgSZ2Scn4uzFdTDyZ,3736,,63,Emie
7M2ZGRhAsmh4On0JlVEyCX,3727,pop urbaine,43,Madrane
6nyZShtfCdYdlpNgMsGKzA,3721,turkish trap pop,43,Myndless Grimes
0veZkZPeWoJQ9gt6VAXlkN,3664,,69,Alfonso Herrera
6eFUq7prmmI6EO5joM4n8R,3659,,35,Mc Drika
6lMIhndzcevFkVWSJnXPt2,3652,punjabi pop,51,Desi Crew
3xUqeSgtn2cUtOf9MZrhud,3648,,42,Fux Ausserkontrolle
3NTGUx3TEC60ihGOWJ59Dk,3613,,36,Skinnyblackboy
4JKR7xRiiHNUXEiHHwg1E8,3608,south african r&b,23,Joda Kgosi
0eG7BXt40ztpJQ7nUOYvg3,3582,pop nacional,49,Cantini
17CbKzT0I4256iVuPvrZXr,3573,funk mandelao,58,Dj Serpinha
0svmVqwlzmbBfwofH6uGbk,3570,"norwegian indie, norwegian pop",60,Lovespeake
4WrL8YBVkibeodZIhBLjsn,3540,,48,DJ Will22
1sUkDjXjPTILSBKDO7x2kW,3535,funk mandelao,49,MC Ks
0BdqSoiFVJSplPq3KSySFz,3519,slap house,53,Jean Juan
3ID2V4b0oGSEbwPENAsdbG,3507,,2,Gagong Rapper
7nd8s9tIIEeiWeFEoHuuup,3491,amapiano,17,DJ Big Sky
1OHw2r7Diz2rc9JktaFV6N,3462,finnish pop,55,Erika Sirola
0NVy1xEsz4i8pX33Scv75n,3447,,58,Subvrbs
5zrD2ZqM6SB5XRJJwTroAu,3423,,47,Marques Toliver
5Gejwv3xz2DpLcxVpMD6hL,3417,movie tunes,47,Thurl Ravenscroft
3uOdNUjwD6hhOh1z2dQEIn,3412,,54,lau.ra
25EjahuVJSUCDKUBZXZatX,3412,,48,Dario y Su Grupo Angora
6KfzyefHYuqfWaI5taICaN,3406,musical advocacy,27,Band Aid 30
6zMAnfrMg3Wg0BcgoPUbG7,3405,,41,Ensemble
3CUxThJ21i78mhH1FfH55u,3401,nz pop,35,Harper Finn
6NxJhQxcEAxCdfxXt4ScMt,3395,,45,UnitÃ©
5cc7XCY3YdVmFDYw9LklMq,3383,trap brasileiro,68,AndrÃ© Nine
3A08xhQd902eJmnI5U0bJe,3349,variete francaise,33,Hugo Nogam
2vrKdu8r7lKBR7Z553zwUp,3335,,35,Garagen Larrys
2JkJfNbvLY88Fvzspynu6G,3288,"desi hip hop, desi pop",36,Singhsta
6GaWtlUT3oavD9SEzhZrA1,3274,,52,Shaun Ross
14jVHWj9dqpLhs8hHEMnyJ,3273,funk carioca,61,MC 2jhow
3kyJLSOihpXaaR1NBK42pd,3272,,54,Madumane
3qgMGg3EPBxUtdPOGAUKJF,3271,,44,MOH
6gklEOXgUcoqD4CGjcE6ze,3268,"desi hip hop, hyphy",53,Haji Springer
1reef06goIFAhuhQsLUHf5,3267,,35,Jayms
7BZ5xQ5f3seQRI2fTpgCIT,3251,,36,Nino B
0T49oz78JYl4FkVJPGlJiD,3207,,42,Gama WNTD
7p23ERQPaBJU2W0gguMNTi,3202,musica acoriana,37,CristÃ³vam
3WVZUwlM5Xhdbm280BDxpP,3196,,2,Sadri
5uWSTChLUg0pNhLuAA13H3,3188,turkish reggae,35,Ben BÃ¼dÃ¼
6G3sPhnj4JBCsBVBGvZnkk,3138,show tunes,68,Okieriete Onaodowan
56xTxG4nQMAs1GW9kvn0uA,3133,,64,Wanz
04O00MEN0lHEKWTwRjb1nS,3126,uk dance,53,THRDL!FE
5AJqTEmjmhzE50PbPvbDah,3110,,35,Karaz
2AMevEAUMngT2v8RZNSbOq,3110,kwaito,28,Kamazu
4Zt20mwx0XIcvxUglIfCDR,3103,,47,McN
6votu3RSSkrG2DmTEBaT1L,3102,,44,Sascha Hellinger
1kwi1Q7X4jPTkHTgayxKhS,3101,,48,Alonestar
30Ep7ARHnQpc0z9otD7jup,3088,amapiano,27,Alfa Kat
78wZzI7u1cOjXKuYzqZI6l,3053,,56,Sonus030
5Y3HBYsky3RyPqIDMP2wvt,3047,,38,Seezy
36cIRruPdUPW82OmPWVUQ7,3040,,24,Michael Bars
6jMkDTgOniC7meOiAFMHrx,2998,modern bollywood,50,Sanjeev Darshan
1lAMEytqWfuvgQ8jyz8TWH,2993,"german hip hop, german underground rap",40,Nu51
5Zc6IgP8wGQa5nzZJ1aiSX,2987,,45,JanellÃ©
19qTGIm0oATLXTyeacYCQP,2970,rock kapak,43,Tania
4NTnk6KemqkYo7gTLwYeUv,2965,,46,Sokko167
2I1RlqUoxGwDGGe5WuyCPQ,2960,,38,Black Jack OBS
60DyqM3ZxtTK7M5kIFUDbz,2954,german trap,34,Luqe
6WPObl7LHD8pWAPPi3yPoP,2945,,43,MC Luuh
6XFLd1UMSFRk5mk9B3ECml,2929,,24,Merdiven Crew
2B4azLEfuhlG2ykxCaQJWk,2927,,52,Sweetaj Brar
5gWfvJdFThp4lrD0o2QMju,2922,,34,Narkoz
7r7WoKowe8dCfQCl9GACDM,2912,,47,Swasti Mehul
2j93xBBtZnS9YJGJUcWHwg,2907,"pop urbaine, rap francais",47,Stavo
6hzngLO20cX5IGqT0hVv1G,2901,,43,Anurag Saikia
6012kczHExxqLw3N9xnEZ4,2892,,50,Alies
5hACxwOyI5SiMCONu6KS4L,2882,,41,Castro
0tvACMjTDrW7HCo4F2wiIb,2879,,48,DJ RD
35pKZ36ma78w8aE467fRO9,2850,slap house,57,Phil The Beat
5SsiJy8NJMzYowqe2sN58e,2848,,34,Mavie
4AICNSyoGIBBcRhuZsPX5L,2831,,43,Draft Day
5iA6cWdcxhEFUZvx39ClfI,2808,,47,Sunil Kamath
2upiPAdo6THtRqkDCvS0nO,2794,,29,OJ Mariano
5dmOPgOqzAhlpOlGFUouNh,2772,musica madeirense,29,Elisa
2jn9JOmdrR9BdiR1LTvYG4,2771,uk dance,58,Boy Matthews
7MnyTrRRgDXYHI34Cwej3s,2770,,45,Heezy Lee
4p8ivLWn8hpHM5uLhYiMix,2761,florida rap,46,WizDaWizard
49U1wR2eateFtB7cxd4ncm,2752,,37,Nico K.I.Z
2NMYOlZHIEsSq7pp5jBjic,2727,trap brasileiro,62,Kizzy
7isTm27jVXz6QlAAt8WeXh,2724,,25,Neele Ternes
4GoCdmGGYtijLZlgTMyhwe,2717,,29,Khrome
5zSv8ebxJp6esGCMu1pxaH,2707,,50,Caroliina
5QjpMO9VqsILYLa5fNKYbB,2687,,30,Gunboi
4cVjYUY2gvmGASvPrTUv1y,2667,,15,Dj Sunco
79KQgTCu4wV38ECYKn62DZ,2653,,56,White Gold
6E2u900yhuZ7ihtXUXvmi9,2631,,38,EFESAVAGE
7Hy3BcTukq6HpDzVFrnJ8L,2615,,57,LÃ©o BrandÃ£o
2wmT2Bx63mrFKMYGQieYi3,2601,modern bollywood,39,Jasbir Jassi
2kbETMr7UfnIrBHxlIPttE,2598,,42,Tekmill
2fZcYu4ltOFdwsnDmLQ9jl,2590,,54,DJ Fle
4A1UTn1HPRiVQdbEW7Ikkz,2581,,3,Aabhimanyu Kak
5ZVycSnntFQRyXFpO6TdsU,2568,,51,Amrita Singh
2Mb6xKUfphTNZ7PiDudasm,2529,,58,Marcos Zeeba
4ZhFCxPekpmV12n2xMeF2z,2527,,54,Ink
17U1GTgGmsHnAl5UzvQKhy,2522,turkish trap pop,35,Dianz
1KUHZIZg4vG56ZZSLN4wW1,2491,,24,Shehnaz Gill
4BUQOcuDUl9XZSlvTsMbuE,2488,south african house,27,Dr Duda
4lYNRgHw7avPnT7pK1mehz,2481,desi pop,42,Ullumanati
2qmlBDeu3JB8C5OuoHqfft,2473,,39,Murgs
4yxICw7joYAxRI2sTRldLB,2442,punjabi pop,65,Rajat Nagpal
10GLvmYTXJg00ibbVqpner,2440,,29,Pvlace
4nK9FAS3HuQXcJva8gEWYT,2436,,40,Hommie Dilliwala
6lBN3Tzt61u8i9AJoAhKzF,2421,"post-romantic era, ukrainian classical",41,Mykola Dmytrovych Leontovych
2a9I0BKX0ldqknmeZW0Css,2412,,22,DantÃ¨s
1igVsxmGxt1VTKPulM0EuA,2375,,49,Jungleboi
4xklx5DAtVru5uf3vSXTgf,2368,turkish edm,67,Arman Aydin
7mbCjHfFP3PTvpbU1IAOF1,2361,,42,Ranveer Allahbadia
7MnzlETJZuQb3EcK8mugEQ,2355,,37,Earlly Mac
3Ubvmshojm0HJHWWr4C6GF,2348,novelty,27,Elmo & Patsy
6ac253D3NynjiNAjkkR2TJ,2342,funk 150 bpm,46,DJ Henrique da VK
5xwkZR4IElUHC9y1Yu23mE,2341,,44,Sysa
1aX2KW8DGkWYfZlGiaLdbH,2326,pinoy trap,41,M$TRYO
2DFzMI8SSWPYBBSxVF7b2N,2322,,50,Projexx
5dvgzU4ArZjcvtVUugwuMt,2322,amapiano,30,Zain SA
5Ba8tFWpZvPlyOEQmx0E4z,2303,,46,Onlife
74GrV01oFcjJdLHCF9MWhr,2289,,63,VAMERO
765sINZXDvN3kcCgL4ekaN,2269,,44,Mellowd
1XynjLPAyPi8SZAx8LHN0Z,2263,,63,Nuka
1mDRRbZ5z3iBzmghRHIWI6,2251,,27,Denizin
2X4ZD8NDhk3HxITzBHE0oP,2244,,30,Udo Mc Muff
70voqWnL1gpuxodufMgBt4,2242,modern bollywood,59,Abhijit Vaghani
37dW5exIcXrrHEMmiItJas,2236,,51,Julius Packiam
7n5XQhqOwgpCWKo8r0VtiZ,2227,german underground rap,31,Limit 29
1ph9KT1NWqHoBJRmxES3WG,2217,,32,Hi Levelz
7m3gqqtxB5FGXBFmOkR8Sf,2211,"french hip hop, rap calme",37,Ratu$
5lemlzREG6FOAergTgPi9B,2206,,31,Josh Ramsay
7n3wAgh1j3RRbxYzfZTQDF,2190,,61,Alico
5Rh6PMrlYoyU5xhR36YAfX,2188,,32,Cocoa Sarai
6LrvDsBK2WHWUERZHLbwvx,2187,german underground rap,37,Hamzo 500
0MKZAy5tWkpbK7elkCZRLF,2171,,52,Jorge Serrano
260LldmHBR0r2wtWtjzNxL,2150,,56,Bekuh Boom
0y7B2G0jNMGWyQJsOoRMUt,2145,,72,Ajaxx
6yb7iR9KSHvoITAvoxz3ia,2106,,26,Stevie Mackey
14l8M6W7vS4a4P8QxxdwXK,2098,trap argentino,40,Gsaias
5TNSXFCNwlq2CfiMcNOCDP,2055,,53,Lijo George-Dj Chetas
1qMTgrvxRRHO3rflIONsCP,2044,hip hop tuga,36,Fumaxa
11QdxwAGVKkoLuarCX7L3N,2037,,50,Greg Nice
6N1W9mAlncCKbqBHgBR2bN,2015,slap house,47,Hi_Tack
6RqCL0KK7WJhR4g9oDODuk,1996,lagu iban,29,Masterpiece
6sfh0P8S3lNQ8saqj0bc7q,1985,,43,Viruss
0dK1wy5v9DDEnhndvlX8Il,1970,,43,HK
0g5iQz7W3rnBbGOdW8ZnNH,1967,,34,K.S.A
0mmk05vTtGGG2jYwLxRHwy,1966,,56,Zed
