track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1NP7bzm8UksJUWXsuFoOwE,244,26.0,65.0,35682563.0,,,,,3573414.0,5928781.0,6707770.0,5713579.0,4154975.0,3585422.0,3130915.0,2887707.0,62,False,Ãbermorgen,Mark Forster,7qXzy6c5RWT0XlVQcOBIDG,0.583,0.829,6.0,-4.715,1.0,0.103,0.0218,0.0,0.137,0.393,183.975,163275.0,4.0
6i7zAdNhzUN2k1HcrBxPHG,158,4.0,35.0,35594957.0,,,,,,,379940.0,4244475.0,8257799.0,8693430.0,7224167.0,6795146.0,76,False,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine","4AKwRarlmsUlLjIwt38NLw, 2h6hAChW74hB9HvrNoK1RY, 2fsk4VlJdNF6G8cCMDrrzB",0.798,0.828,2.0,-5.36,1.0,0.193,0.0247,2.55e-06,0.121,0.6,124.962,156960.0,4.0
2u6Jm2klS4yvAlbSHlxUwI,191,9.0,61.0,35452655.0,,,,,,2836957.0,9334074.0,8869778.0,5913880.0,3752974.0,2540525.0,2204467.0,65,False,Alane,"Robin Schulz, Wes","3t5xRXzsuZmMDkQzgOX35S, 3tXUeiWOSod3mSQ2lOautf",0.581,0.799,3.0,-6.66,1.0,0.164,0.0419,9.43e-06,0.11,0.662,124.002,175016.0,4.0
6bRR9tU3WUBsC4aywSgHEO,204,12.0,69.0,35326359.0,,,,,,7947382.0,8873739.0,6666987.0,4297111.0,3185783.0,2244596.0,2110761.0,63,False,WEISSER RAUCH,Fourty,1SnSPHBs8l5iAvoWF0aO05,0.633,0.781,6.0,-5.778,0.0,0.126,0.0623,9.01e-05,0.124,0.749,127.751,182925.0,4.0
7eJMfftS33KTjuF7lTsMCx,242,12.0,82.0,35303388.0,,611794.0,5490303.0,7689522.0,6805706.0,5070190.0,3572624.0,2755540.0,1873596.0,1150710.0,164572.0,118831.0,84,False,death bed (coffee for your head),"Powfu, beabadoobee","6bmlMHgSheBauioMgKv2tn, 35l9BRT7MXmM8bv2WDQiyB",0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,4.0
1IikW5aCjY08gagX94j3fJ,322,39.0,98.0,35039104.0,4631852.0,4074461.0,3884480.0,3106379.0,3815102.0,4144551.0,3612771.0,2555609.0,1823469.0,1954243.0,1436187.0,,61,False,Hauseingang,Pashanim,34LetYSjEuG2fBb4Z8PwPg,0.549,0.396,8.0,-8.435,0.0,0.437,0.168,0.0777,0.147,0.284,79.559,141452.0,4.0
0p3euGPg5LgFeQGC7bBFuR,182,1.0,68.0,34105165.0,,,,,,3583302.0,11652135.0,6430424.0,4624537.0,3494422.0,2386921.0,1933424.0,63,True,XXL,"Miksu / Macloud, Summer Cem, Luciano, Jamule","76dRoxKtDwYkgCQePok9cU, 3drqpTL4sQOckmAfF9i1wg, 3CJKkU0XuElRT1z8rEtIYg, 4sVieJlKgpZ2k9ESNS5IdN",0.798,0.527,5.0,-7.671,0.0,0.0447,0.227,3.82e-06,0.108,0.548,114.008,166173.0,4.0
3yZCjDTxzZxx1kll1sRjGc,184,1.0,83.0,33980825.0,,,,,,10142580.0,9598145.0,5406762.0,3615881.0,2524673.0,1671442.0,1021342.0,64,False,Emotions 2.0,"Ufo361, CÃLINE","5pVRwX5ZQR7hfJ18w8ZYkl, 5ZYOlPpI9FZu2uIPkTB0UA",0.788,0.491,8.0,-9.884,1.0,0.109,0.386,0.00088,0.107,0.271,98.543,146028.0,4.0
7vgv8KZBSo0TPzyIWG9yzV,215,11.0,76.0,32277997.0,,866500.0,4463007.0,7856145.0,6800902.0,4879878.0,3418191.0,2692972.0,1300402.0,,,,73,False,Salt,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,0.693,0.835,6.0,-3.242,1.0,0.0623,0.131,0.0,0.073,0.743,128.057,180283.0,4.0
76nqCfJOcFFWBJN32PAksn,189,19.0,56.0,32118424.0,,,1296752.0,3691124.0,6072691.0,7139823.0,6484188.0,5237375.0,2196471.0,,,,82,False,Kings & Queens,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,0.638,0.688,1.0,-4.056,0.0,0.0407,0.00775,0.0,0.126,0.434,129.856,162399.0,4.0
