track_id,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
6GYZS99WOJ00mZ4lAJ5gDA,47,False,"Thank You, Ang Babait Ninyo",ABS-CBN Music All Star,2H4bbbOohoe9zhqEsiRi7j,0.64,0.469,2,-11.611,1,0.0244,0.2,1.52e-06,0.115,0.574,93.993,6GYZS99WOJ00mZ4lAJ5gDA,352395,4
6Gz5nA3OkJL1mgJrKrJJlR,45,False,Sa Araw Ng Pasko,ABS-CBN Music All Star,2H4bbbOohoe9zhqEsiRi7j,0.52,0.401,1,-8.682,1,0.0288,0.221,0,0.09,0.231,130.311,6Gz5nA3OkJL1mgJrKrJJlR,287011,4
0NbnppAuYICbnu6opbe18F,49,False,Kwento Ng Pasko,ABS-CBN Music All Star,2H4bbbOohoe9zhqEsiRi7j,0.522,0.752,1,-4.507,1,0.0284,0.0805,0.000722,0.109,0.289,100.024,0NbnppAuYICbnu6opbe18F,487579,4
6ZDueLAHQXEGfgR3piQ0i1,41,False,Pasko Sa Pinas,"Yeng Constantino, Star Magic Kapamilya All Star","0DnjaQqb436AH1idffI6CQ, 5gGmKXhM6UfXzLY7momhGY",0.668,0.595,2,-5.882,1,0.0399,0.391,0,0.164,0.487,133.816,6ZDueLAHQXEGfgR3piQ0i1,261985,4
2TMwa7JqgnTxo6koLACzjh,46,False,Sana Ngayong Pasko,Ariel Rivera,4QvYFzlTFZFg2904xx8gOu,0.564,0.25,0,-16.092,1,0.0301,0.788,0.000206,0.0643,0.157,132.015,2TMwa7JqgnTxo6koLACzjh,231782,4
6LivYvzWanzTQm8Tm3aTsa,44,False,Pasko Na Sinta Ko,Gary Valenciano,0RHiqaoRCsFLPeEuj3OQz4,0.279,0.0824,7,-21.409,1,0.0338,0.735,0.000227,0.0685,0.0942,81.254,6LivYvzWanzTQm8Tm3aTsa,246735,3
0STH9826YZ3TmM5R4mdhb1,43,False,Kumukutikutitap,Rachelle Ann Go,0YaTdozvKSQ2UkOTTONmSJ,0.736,0.55,5,-8.837,0,0.0393,0.53,3.52e-06,0.0957,0.608,134.998,0STH9826YZ3TmM5R4mdhb1,146613,4
0KaUTLgQTHW0hIRi9vuPEF,44,False,Christmas Bonus,Aegis,65kpH75MFCBJhLy7qvVl6A,0.654,0.772,9,-9.803,0,0.0313,0.325,2.49e-05,0.388,0.972,132.808,0KaUTLgQTHW0hIRi9vuPEF,225560,4
2PYdoPLiEIEAwOXZNn1NaQ,40,False,Sabi Nang Sabi,ALLMO$T,0WleeEe3UurwlNbDGhb5Yz,0.613,0.671,7,-7.169,1,0.0488,0.224,0,0.101,0.697,150.16,2PYdoPLiEIEAwOXZNn1NaQ,264591,4
4ZxOuNHhpyOj4gv52MtQpT,75,False,As If It's Your Last,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,4ZxOuNHhpyOj4gv52MtQpT,213264,4
2iuZJX9X9P0GKaE93xcPjk,80,True,Sugar,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,2iuZJX9X9P0GKaE93xcPjk,235493,4
28veUNu4veN0LOBVa0nFw8,61,False,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar, Parampara Tandon, Tanishk Bagchi","4RlnRVxKm3jnUzOP4czbIK, 1E6arsXf5Fgsnv9YpSzjpE, 4f7KfxeHq9BiylGmyXepGt",0.804,0.913,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,28veUNu4veN0LOBVa0nFw8,176125,4
0WdbnNKO0Jt4BZACSDQh44,68,False,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","4YRxDV8wJFPHPTeXepOstw, 19LIHDDSHBD5NyYHI3gpzB",0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,0WdbnNKO0Jt4BZACSDQh44,302935,4
0TkquWzzuxcrwbCWlTrKYF,62,False,Yaad Piya Ki Aane Lagi,"Neha Kakkar, Tanishk Bagchi, Lalit Sen","5f4QpKfy7ptCHwTqspnSJI, 4f7KfxeHq9BiylGmyXepGt, 5fDnhohLUsWhN7MUXse3QS",0.858,0.833,5,-3.747,0,0.0471,0.375,0,0.112,0.693,107.977,0TkquWzzuxcrwbCWlTrKYF,256678,4
0ZHILXmUaVSLEOCWxPQ1ga,69,False,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","4f7KfxeHq9BiylGmyXepGt, 6RF8hEdlUKoLPQOHmBbHiM, 1sVmXkzX2ukc6QvasrDBES",0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,0ZHILXmUaVSLEOCWxPQ1ga,183000,4
6q9XTgfWilsnyiFofvYrIF,66,False,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar, Varun Dhawan","0y59o4v8uw5crbN9M3JiL1, 5f4QpKfy7ptCHwTqspnSJI, 1P0xN5daAiUEebg0m8pY2O",0.788,0.87,9,-5.217,1,0.177,0.123,1.43e-05,0.0692,0.884,109.974,6q9XTgfWilsnyiFofvYrIF,182739,4
2Fv2injs4qAm8mJBGaxVKU,67,False,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","4YRxDV8wJFPHPTeXepOstw, 09UmIX92EUH9hAK4bxvHx6",0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,2Fv2injs4qAm8mJBGaxVKU,284780,4
6E9UwSfT80age2xknoMS7Y,67,False,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev, Jubin Nautiyal","6FtZhorjCMfkaVJ7kKdmq7, 1tqysapcCh1lWEAc9dIFpa",0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,6E9UwSfT80age2xknoMS7Y,249127,4
5djZm1zFGcJUSUqbBjrAZH,55,False,"O Saki Saki (From ""Batla House"")","Neha Kakkar, Tulsi Kumar, B Praak","5f4QpKfy7ptCHwTqspnSJI, 0T1CMVkqffHlqEk4BcAph1, 56SjZARoEvag3RoKWIb16j",0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,5djZm1zFGcJUSUqbBjrAZH,191089,4
7IAJzec1UxGYmNvbPTHbxx,51,False,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen, Vishal Dadlani","1bTROl5p3rGTpvKeWnGgrw, 6CXEwIaXYfVJ84biCxqc9k",0.844,0.772,7,-4.621,1,0.194,0.284,2.38e-06,0.368,0.336,100.008,7IAJzec1UxGYmNvbPTHbxx,147395,4
7ofWUKeNCUw1P64ArIwG9b,61,False,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar, Neha Kakkar, Tanishk Bagchi","0NZtn1Kyq08alpHCTRf3dv, 5f4QpKfy7ptCHwTqspnSJI, 4f7KfxeHq9BiylGmyXepGt",0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.351,0.694,110.054,7ofWUKeNCUw1P64ArIwG9b,177383,4
6E7P1uT2afeor2t6wR2y2r,61,False,Filhall,"B Praak, Akshay Kumar, Nupur Sanon","56SjZARoEvag3RoKWIb16j, 0w0mlcvl7QH28Cs28O6waY, 2vCsnF6h4c2b1csudqJiV5",0.525,0.659,0,-4.14,0,0.0558,0.605,0,0.134,0.586,79.911,6E7P1uT2afeor2t6wR2y2r,255000,4
7lGhrfren1Zpwh0ds0zuUg,66,False,Pal Pal Dil Ke Paas- Title Track,"Arijit Singh, Parampara Tandon","4YRxDV8wJFPHPTeXepOstw, 1E6arsXf5Fgsnv9YpSzjpE",0.56,0.512,1,-7.185,0,0.0333,0.592,0,0.056,0.39,123.991,7lGhrfren1Zpwh0ds0zuUg,254516,4
1feANd8EfcDP5UqSvbheM3,62,False,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara","6WOdPJmexxFINcKMkP2jMG, 1SyKki7JI1AZNKwgNMkn25",0.308,0.585,9,-5.18,0,0.0428,0.45,0,0.319,0.345,171.843,1feANd8EfcDP5UqSvbheM3,371791,3
5RHCtCi4k67doox07JmHTf,40,False,Chandigarh Mein,"Badshah, Harrdy Sandhu, Lisa Mishra, Asees Kaur","0y59o4v8uw5crbN9M3JiL1, 4ITkqBlf5eoVCOFwsJCnqo, 418X5slNWlJwym4x3Oq3Cs, 1sVmXkzX2ukc6QvasrDBES",0.809,0.873,6,-2.455,0,0.0556,0.00612,9.07e-06,0.0732,0.34,100.013,5RHCtCi4k67doox07JmHTf,205200,4
2tjWCe2W7sgvS3C8NHcdtI,65,False,"Duniyaa (From ""Luka Chuppi"")","Akhil, Dhvani Bhanushali, Abhijit Vaghani, Bob","6zZrFenNe3YPttxZsnQQs1, 1OPqAyxsQc8mcRmoNBAnVk, 70voqWnL1gpuxodufMgBt4, 69TcMkhvenAeokIhBGIUCQ",0.435,0.658,7,-5.949,0,0.0368,0.699,0,0.125,0.524,77.17,2tjWCe2W7sgvS3C8NHcdtI,222501,4
7ltu5scschhmNWp5rp8rVF,53,False,Ve Maahi,"Arijit Singh, Asees Kaur","4YRxDV8wJFPHPTeXepOstw, 1sVmXkzX2ukc6QvasrDBES",0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,7ltu5scschhmNWp5rp8rVF,223999,4
4OcvkkpF3xmyCGGY5IBlgi,58,False,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar","3TOhzLRYnkkul71yRBxIoM, 0T1CMVkqffHlqEk4BcAph1",0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,4OcvkkpF3xmyCGGY5IBlgi,236437,4
2IoZMG3RqiTmsy7Li3zGFg,58,False,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon, Parampara Tandon, Sachet-Parampara","6WOdPJmexxFINcKMkP2jMG, 1E6arsXf5Fgsnv9YpSzjpE, 1SyKki7JI1AZNKwgNMkn25",0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,2IoZMG3RqiTmsy7Li3zGFg,193356,5
5xWpxI216rbOSiAqjdn6gy,55,False,"Lamborghini (From ""Jai Mummy Di"")","Meet Bros., Neha Kakkar, Jassie Gill","0qpsFfOT3SmdGmnyV6rOhS, 5f4QpKfy7ptCHwTqspnSJI, 3xZnxcyeC0vVaJvEA9VqrA",0.769,0.922,1,-3.123,1,0.0534,0.419,0.000156,0.189,0.634,104.916,5xWpxI216rbOSiAqjdn6gy,246636,4
42ETKyApzUl8hTtytFAjen,64,False,8 Parche,"Baani Sandhu, Gur Sidhu","3tDW6dCyLHiuOq5eKnHCW3, 0QntOArZgiNHoemAzwJPu5",0.652,0.862,8,-2.29,0,0.206,0.161,0,0.203,0.727,173.859,42ETKyApzUl8hTtytFAjen,210000,4
1v8H06ctqfMX8IUxU9nCaI,46,False,Sauda Khara Khara,"Diljit Dosanjh, Sukhbir, Dhvani Bhanushali, Dj Chetas, Lijo George","2FKWNmZWDBZR4dE5KX4plR, 7bcSOvqOKoyZqU41p5YuoJ, 1OPqAyxsQc8mcRmoNBAnVk, 1jPeDHvfU5Knw8VyOP6TZN, 4VS3XraXs2LRsowQnQ7VFh",0.687,0.919,10,-3.28,1,0.0635,0.0939,4.38e-06,0.105,0.877,145.037,1v8H06ctqfMX8IUxU9nCaI,211034,4
57jOEZtoLQK4zF2x55bdkp,68,False,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","3dN9MQpjIyNxyeRfz4EDZe, 4YRxDV8wJFPHPTeXepOstw, 5f4QpKfy7ptCHwTqspnSJI",0.718,0.382,7,-8.237,1,0.0466,0.585,0,0.128,0.499,87.029,57jOEZtoLQK4zF2x55bdkp,200992,4
5QVHNa0ppJUOoqSd36ovQS,61,False,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh, B Praak","4YRxDV8wJFPHPTeXepOstw, 56SjZARoEvag3RoKWIb16j",0.515,0.691,5,-4.028,0,0.0344,0.624,0,0.121,0.484,169.521,5QVHNa0ppJUOoqSd36ovQS,226789,3
6lfSsCL894Qw15xbt7cSUy,57,False,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani, Benny Dayal","6CXEwIaXYfVJ84biCxqc9k, 61if35zz1W11GejEkxTLEQ",0.825,0.904,5,-5.414,0,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,6lfSsCL894Qw15xbt7cSUy,230558,4
39ujbBjTwwqUFySaCYDMMT,64,False,Proper Patola,"Badshah, Diljit Dosanjh, Aastha Gill","0y59o4v8uw5crbN9M3JiL1, 2FKWNmZWDBZR4dE5KX4plR, 1BYjhAClGpBTLZfics0VRZ",0.77,0.824,1,-6.491,0,0.0851,0.485,0,0.318,0.49,172.006,39ujbBjTwwqUFySaCYDMMT,178605,4
1y1rQTkWmrZdJmjwuK07GC,60,False,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,5wJ1H6ud777odtZl5gG507,0.385,0.464,2,-6.975,1,0.0404,0.452,0,0.109,0.15,137.839,1y1rQTkWmrZdJmjwuK07GC,234722,4
2TbCdbFzs2xO2nzasn0Qvw,54,False,"Don't Be Shy Again (From ""Bala"")","Sachin-Jigar, Badshah, Shalmali Kholgade, Gurdeep Mehendi","1mBydYMVBECdDmMfE2sEUO, 0y59o4v8uw5crbN9M3JiL1, 6uskWv5K2FA0YOAYr7JOUz, 0gAcfu6yXdP8FyirshZ0qR",0.798,0.905,5,-3.731,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,2TbCdbFzs2xO2nzasn0Qvw,164160,4
1CM4rFDU9q4EoLy2K44qE6,60,False,"Naah Goriye (From ""Bala"")","B Praak, Harrdy Sandhu, Swasti Mehul","56SjZARoEvag3RoKWIb16j, 4ITkqBlf5eoVCOFwsJCnqo, 7r7WoKowe8dCfQCl9GACDM",0.823,0.765,2,-1.695,0,0.0633,0.464,0,0.0601,0.715,99.96,1CM4rFDU9q4EoLy2K44qE6,184618,4
3sqRODOZ1Z6hR4F2tnFAlg,68,False,Sakhiyaan,Maninder Buttar,2sN4fSzAm2rAL0HIurPCEM,0.706,0.674,9,-5.932,1,0.044,0.3,0,0.202,0.359,83.001,3sqRODOZ1Z6hR4F2tnFAlg,179326,4
7KhHA3mzt7A3LFlOJEAKpI,75,False,On My Way,"Alan Walker, Sabrina Carpenter, Farruko","7vk5e3vY1uw9plTHJAMwjN, 74KM79TiuVKeVCqs8QtB0B, 329e4yvIujISKGKz1BZZbO",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,7KhHA3mzt7A3LFlOJEAKpI,193798,4
74qF0JeFMVilMEeFDiQZ48,56,False,"Mummy Nu Pasand (From ""Jai Mummy Di"")","Sunanda Sharma, Tanishk Bagchi","7AKO4PWJ6ToZVUfA5xmsIY, 4f7KfxeHq9BiylGmyXepGt",0.776,0.969,8,-0.079,0,0.105,0.0149,0.000153,0.352,0.802,94.018,74qF0JeFMVilMEeFDiQZ48,184609,4
6oDHAjaJJjwwgoAuMIeY9K,57,False,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar, Yash Narvekar, Tanishk Bagchi","5f4QpKfy7ptCHwTqspnSJI, 4RlnRVxKm3jnUzOP4czbIK, 4f7KfxeHq9BiylGmyXepGt",0.668,0.965,7,-2.293,1,0.091,0.0579,0.000867,0.0566,0.722,128.012,6oDHAjaJJjwwgoAuMIeY9K,190346,4
36EPfDEkfLYQLt8Fvced8x,58,False,Dance Like,Harrdy Sandhu,4ITkqBlf5eoVCOFwsJCnqo,0.862,0.818,0,-2.92,0,0.0957,0.38,0,0.301,0.543,100.066,36EPfDEkfLYQLt8Fvced8x,171600,4
57DhVYA7E1CyrE4OKuyLb7,63,False,Ik Tera,Maninder Buttar,2sN4fSzAm2rAL0HIurPCEM,0.826,0.712,11,-5.219,0,0.0727,0.095,0,0.105,0.49,93.029,57DhVYA7E1CyrE4OKuyLb7,160768,4
1z0A545pZMaqYRkruladlk,36,False,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu, Neha Kakkar, Mellowd","7M3xY5iHSzEtoL3FpqOD75, 5f4QpKfy7ptCHwTqspnSJI, 765sINZXDvN3kcCgL4ekaN",0.705,0.982,1,-3.375,1,0.0787,0.021,3.1e-05,0.337,0.574,94.989,1z0A545pZMaqYRkruladlk,209393,4
6AooRgSRDzbCYL4NZ4RCjU,58,False,Chal Bombay,DIVINE,4Ai0pGz6GhQavjzaRhPTvz,0.862,0.619,6,-6.645,0,0.318,0.0434,0,0.117,0.512,95.036,6AooRgSRDzbCYL4NZ4RCjU,174000,4
0mJTAdmY8olbGQjopDYff3,63,False,Vaaste,"Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi","1OPqAyxsQc8mcRmoNBAnVk, 39fT56OHEL2E98zDKrqBsC, 4f7KfxeHq9BiylGmyXepGt",0.444,0.479,5,-5.586,1,0.0436,0.454,0,0.095,0.315,89.892,0mJTAdmY8olbGQjopDYff3,196044,4
6vo7Y1iWyZvpjvFbf6BiZ5,68,False,Kalank (Title Track),Arijit Singh,4YRxDV8wJFPHPTeXepOstw,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,6vo7Y1iWyZvpjvFbf6BiZ5,311186,4
2q0V50aNlI1RQXJyE5HDgD,55,False,"Odhani (From ""Made in China"")","Sachin-Jigar, Darshan Raval, Neha Kakkar","1mBydYMVBECdDmMfE2sEUO, 2GoeZ0qOTt6kjsWW4eA6LS, 5f4QpKfy7ptCHwTqspnSJI",0.711,0.731,2,-6.651,1,0.0569,0.233,0,0.178,0.474,130.0,2q0V50aNlI1RQXJyE5HDgD,195397,4
4bKkdGBttnK4SYjT4zPC1U,37,False,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar, Neha Kakkar, Young Desi","0NZtn1Kyq08alpHCTRf3dv, 5f4QpKfy7ptCHwTqspnSJI, 00EnFy3rVaBe8K6HV1S7e5",0.721,0.867,0,-3.652,0,0.0903,0.12,0.00577,0.123,0.893,102.009,4bKkdGBttnK4SYjT4zPC1U,179225,4
1bLNqR3bqpyWkwWKECjVrw,60,False,The Hook Up Song,"Vishal-Shekhar, Neha Kakkar, Shekhar Ravjiani","6Mv8GjQa7LKUGCAqa9qqdb, 5f4QpKfy7ptCHwTqspnSJI, 4xd7mLI7urqrxELaXhAvzw",0.846,0.786,1,-4.607,1,0.0519,0.131,0.000384,0.0835,0.523,106.023,1bLNqR3bqpyWkwWKECjVrw,213947,4
3ZjMdVOWxQ53FKrmkgCv95,62,False,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon, Dhvani Bhanushali, Tanishk Bagchi","6WOdPJmexxFINcKMkP2jMG, 1OPqAyxsQc8mcRmoNBAnVk, 4f7KfxeHq9BiylGmyXepGt",0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,3ZjMdVOWxQ53FKrmkgCv95,166461,4
7GfdU12uRL2xtSQcRXmqNN,55,False,Laare,Maninder Buttar,2sN4fSzAm2rAL0HIurPCEM,0.384,0.658,7,-5.125,1,0.05,0.201,0,0.245,0.67,82.43,7GfdU12uRL2xtSQcRXmqNN,270545,3
3f0wz6zcA7XkQiGm0qNF5r,62,False,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh, Tanishk Bagchi","4YRxDV8wJFPHPTeXepOstw, 4f7KfxeHq9BiylGmyXepGt",0.621,0.467,0,-4.835,0,0.0273,0.632,0,0.0888,0.227,107.164,3f0wz6zcA7XkQiGm0qNF5r,218048,4
1q7W78ZYL9iqyYeVONU2hg,52,False,Kamaal,"Badshah, Uchana Amit","0y59o4v8uw5crbN9M3JiL1, 5bUGkhve6dkRRnwUH12IHW",0.847,0.552,2,-12.189,1,0.26,0.199,1.68e-06,0.142,0.748,99.997,1q7W78ZYL9iqyYeVONU2hg,178200,4
2fPPWdQuHY3CxPIOk6qbwH,52,False,Dhakka,"Sidhu Moose Wala, Afsana Khan","4PULA4EFzYTrxYvOVlwpiQ, 4z0z82pXirH1TrygipQlOo",0.734,0.715,4,-6.437,0,0.338,0.0857,1e-05,0.864,0.764,176.026,2fPPWdQuHY3CxPIOk6qbwH,246818,4
17uI7afUaul1hCzMTF9txd,60,False,Ik Mulaqaat,"Meet Bros., Palak Muchhal, Altamash Faridi","0qpsFfOT3SmdGmnyV6rOhS, 3yMmYEklQ7gLOZXEFNd3xr, 38IHJBGBuaYXHEkIQd4DtF",0.634,0.648,3,-6.781,0,0.0412,0.361,0,0.619,0.667,95.989,17uI7afUaul1hCzMTF9txd,247812,4
7gAyu0od48mkaCw1laPKVC,57,False,Naagin,"Vayu, Aastha Gill, AKASA, Puri","5vwmYR4hN6lASQJUMWPrEL, 1BYjhAClGpBTLZfics0VRZ, 4mRPyvdSBxARQIFeXXM13s, 3ADyFy1orEwODaiHmRRMQp",0.807,0.5,9,-10.361,1,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,7gAyu0od48mkaCw1laPKVC,157000,4
4gyPGtExOjj1rsByKW33LR,57,False,Paagal,Badshah,0y59o4v8uw5crbN9M3JiL1,0.687,0.854,11,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,4gyPGtExOjj1rsByKW33LR,169907,4
3QxnfqVDPX1IkXu4SnRS2s,40,False,Laal Ghaghra,"Neha Kakkar, Manj Musik, Herbie Sahara","5f4QpKfy7ptCHwTqspnSJI, 7IVzXMMN7fFi7PXxPhXcAB, 1SFZj1QftOmRhmnB7TgOlc",0.77,0.969,2,-0.179,1,0.0661,0.154,0,0.0809,0.692,134.983,3QxnfqVDPX1IkXu4SnRS2s,268889,4
5q6eZbatNFuToQdA7FGhj5,44,False,"Ek Chumma (From ""Housefull 4"")","Sohail Sen, Altamash Faridi, Jyotica Tangri","1bTROl5p3rGTpvKeWnGgrw, 38IHJBGBuaYXHEkIQd4DtF, 5wQDQFm7Ku8WWGi5xqJ9lp",0.74,0.903,1,-4.022,1,0.0461,0.204,0,0.509,0.949,114.065,5q6eZbatNFuToQdA7FGhj5,244932,4
0mHU8dcIvGrGDazLMmQpSg,60,False,Tujhe Kitna Chahein Aur (Film Version),Jubin Nautiyal,1tqysapcCh1lWEAc9dIFpa,0.358,0.252,11,-9.51,1,0.0346,0.604,0,0.0915,0.284,145.549,0mHU8dcIvGrGDazLMmQpSg,276245,4
39vrbjCMTRXEdiIr2IsBgd,59,False,She Move It Like,Badshah,0y59o4v8uw5crbN9M3JiL1,0.832,0.477,0,-6.949,1,0.0481,0.00725,6.47e-05,0.205,0.844,101.997,39vrbjCMTRXEdiIr2IsBgd,181765,4
6aPMWbbdhDhiJHlknZb9Yx,50,False,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh, Sachet-Parampara","4YRxDV8wJFPHPTeXepOstw, 1SyKki7JI1AZNKwgNMkn25",0.265,0.58,9,-4.767,0,0.0491,0.491,0,0.243,0.345,172.121,6aPMWbbdhDhiJHlknZb9Yx,370444,3
6cARnc9YVlBNigjNSX63pp,39,False,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar, Dhvani Bhanushali, Ikka","5f4QpKfy7ptCHwTqspnSJI, 1OPqAyxsQc8mcRmoNBAnVk, 07iEy1AecUPVzfC2J2gCHR",0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.055,6cARnc9YVlBNigjNSX63pp,184433,4
7eua2ud1Wwhn3mefm6Y7Cn,53,False,Maana Dil,B Praak,56SjZARoEvag3RoKWIb16j,0.275,0.411,2,-3.817,1,0.0285,0.637,0,0.129,0.259,80.202,7eua2ud1Wwhn3mefm6Y7Cn,235610,4
5G7pZ8G8NFvS1MQ9H4L7dC,61,False,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal","2zvJLk0gTH7r7A5Q6X5Bq8, 4YRxDV8wJFPHPTeXepOstw, 0oOet2f43PA68X5RxKobEy",0.51,0.502,7,-7.016,0,0.0325,0.71,0,0.0708,0.321,133.885,5G7pZ8G8NFvS1MQ9H4L7dC,247286,4
1VYMsDdZ3toHtlZxAGS95n,51,False,Kohinoor,DIVINE,4Ai0pGz6GhQavjzaRhPTvz,0.634,0.884,6,-6.259,1,0.334,0.0994,0,0.266,0.39,103.973,1VYMsDdZ3toHtlZxAGS95n,198857,4
6wZJsut8fjiWiMPaccRAOX,64,False,Udd Gaye,Ritviz,72beYOeW2sb2yfcS4JsRvb,0.595,0.818,11,-6.189,0,0.0479,0.000712,0.0386,0.142,0.48,144.956,6wZJsut8fjiWiMPaccRAOX,180414,4
6N6mJlsjYRV0yoMSPS5JiQ,59,False,The Wakhra Song,"Navv Inder, Lisa Mishra, Raja Kumari","7GPyedHMvKTiM2OfXc0MVv, 418X5slNWlJwym4x3Oq3Cs, 5cBFMoMgcAt03YL2r0tS25",0.788,0.894,5,-2.661,0,0.198,0.339,0.000253,0.0649,0.588,89.945,6N6mJlsjYRV0yoMSPS5JiQ,196000,4
698ItKASDavgwZ3WjaWjtz,78,False,Faded,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,698ItKASDavgwZ3WjaWjtz,212107,4
6vuMdb0E8buJeSHArN3dXk,61,False,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik, Armaan Malik","76fuWYgIf3TVIopTs3vaJ6, 4IKVDbCSBTxBeAsMKjAuTs",0.368,0.587,6,-6.676,0,0.0378,0.309,0,0.149,0.391,143.687,6vuMdb0E8buJeSHArN3dXk,271023,4
6fTEiqvwttauVDmDmDwD2T,62,False,Tareefan,"QARAN, Badshah","0KDEADL3DeTLtENG3DliCd, 0y59o4v8uw5crbN9M3JiL1",0.829,0.63,5,-7.094,0,0.0778,0.0899,3.19e-06,0.167,0.345,98.043,6fTEiqvwttauVDmDmDwD2T,186201,4
3IzQc4KEAFd8lIc90X7FZr,57,False,The Jawaani Song,"Vishal-Shekhar, Vishal Dadlani, Payal Dev, Kishore Kumar","6Mv8GjQa7LKUGCAqa9qqdb, 6CXEwIaXYfVJ84biCxqc9k, 6FtZhorjCMfkaVJ7kKdmq7, 0GF4shudTAFv8ak9eWdd4Y",0.71,0.801,7,-4.845,1,0.0896,0.0728,0,0.0744,0.845,145.102,3IzQc4KEAFd8lIc90X7FZr,253161,4
04UzZSWfw8hkK832P27QLq,59,False,Yaari,"Nikk, Avneet Kaur","6z9kS2dZQbqNV69wfrCZAR, 6wONmhCUY7KbDKabub45E7",0.587,0.557,6,-8.824,1,0.106,0.427,0,0.103,0.395,159.914,04UzZSWfw8hkK832P27QLq,177750,4
5I3Xih0C2ID3fqngBrBbGv,54,False,"Bad Boy (From ""Saaho"")","Badshah, Neeti Mohan","0y59o4v8uw5crbN9M3JiL1, 3ZxZ03fj3tXBZHZWzvaLSM",0.892,0.848,8,-4.818,1,0.183,0.242,0.013,0.0992,0.523,105.013,5I3Xih0C2ID3fqngBrBbGv,178497,4
1aIhAX6324JZmhNnGltwkK,54,False,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,4YRxDV8wJFPHPTeXepOstw,0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,1aIhAX6324JZmhNnGltwkK,264806,4
