track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4rHShZ4XGtYTBhBmBsM4GL,294,23.0,63.0,14315207.0,,,1124065.0,1650104.0,1702159.0,1453272.0,1437204.0,1636563.0,1439336.0,1419411.0,1208257.0,1244836.0,38,False,Teni Tenime,Sena Åener,7CW2eGwAuElNq09rVtZYsM,0.751,0.45,0.0,-7.665,1.0,0.125,0.193,2.1e-06,0.178,0.6,130.994,196099.0,4.0
36ulbeGLdspdIYSFKXIlmN,302,10.0,83.0,14231317.0,2834454.0,2087174.0,1697215.0,1214197.0,1169704.0,1216216.0,1121644.0,1070342.0,973322.0,725667.0,,121382.0,58,False,Toz Taneleri,Sagopa Kajmer,1KXTegXtnCPKXjRaX1llcD,0.628,0.725,7.0,-7.387,1.0,0.11,0.0266,0.0,0.0549,0.458,173.952,269002.0,4.0
79MWhuYapVlBQ4ozGVdO6e,366,41.0,89.0,14226843.0,1439543.0,1243592.0,1295828.0,1168562.0,1152291.0,1070688.0,1096342.0,1092456.0,1130732.0,1193051.0,1046627.0,1297131.0,63,False,Sen Benim ÅarkÄ±larÄ±msÄ±n,"Cem Adrian, Hande Mehan","2AWUCT9xtcvkjpFq1ZgpPj, 1u3WUGLV2ZGPvwkfdvgZFl",0.558,0.38,4.0,-10.697,0.0,0.0471,0.721,0.0,0.119,0.361,97.347,212062.0,4.0
4Sng3wnol2Gb2yXgFdr9lj,366,59.0,89.0,14196272.0,1094629.0,969353.0,1177428.0,1042409.0,1063766.0,999640.0,1067416.0,1283743.0,1316246.0,1368462.0,1295840.0,1517340.0,63,False,Gitme,"Dolu Kadehi Ters Tut, Sedef SebÃ¼ktekin","0PhqM7UAxtvWYi5j4MwxSl, 1dvuibBCx9TnbCKIdOEF4l",0.685,0.416,9.0,-8.609,0.0,0.0317,0.352,8.73e-05,0.106,0.696,119.992,207915.0,4.0
1L7W7G37sxUhikHIJCgEMh,222,18.0,43.0,14101292.0,,,,,307195.0,1319837.0,1445974.0,1876474.0,1964209.0,2058818.0,2132926.0,2995859.0,73,False,Uzunlar - V1,Evdeki Saat,0w92tV1EQp7sxly7UjGR4P,0.561,0.592,7.0,-10.41,0.0,0.0437,0.18,0.00264,0.0642,0.965,169.975,282353.0,4.0
09XOVDSIbBxBf6Kr1vGnHf,366,42.0,95.0,13828151.0,1484986.0,1253233.0,1249609.0,1071114.0,1048724.0,1088787.0,1119425.0,1084988.0,1068030.0,1157803.0,1057780.0,1143672.0,63,False,Neyim Var Ki (feat. Sagopa K),Ceza,28Qbi9jTj2eej21P2mImZI,0.904,0.462,2.0,-12.017,1.0,0.295,0.138,0.0,0.139,0.692,90.022,206693.0,4.0
3ujA1fUPLzTh6laI4SGCoW,77,1.0,7.0,13663003.0,,,,,,,,,,4486197.0,5340058.0,3836748.0,60,True,HARMAN,BEGE,6q1sTU51oryTTcWTPTd0VC,0.691,0.586,10.0,-6.688,0.0,0.0915,0.0377,0.00414,0.0705,0.314,139.78,141300.0,4.0
4WQWrSXYLnwwcmdNk8dYqN,120,4.0,19.0,13224273.0,,,,,,,,,4328692.0,3822131.0,2848581.0,2224869.0,48,False,KÃ¼Ã§Ã¼k Bir Yol,Hadise,0wCKNMsqYasJBFVagjay49,0.561,0.658,3.0,-6.023,0.0,0.028,0.0123,0.0,0.15,0.417,112.014,280740.0,4.0
2fvT2Y3xXxjNLxZgV4Si9t,366,33.0,111.0,13217030.0,1630821.0,1390334.0,1254009.0,1122708.0,1013219.0,902779.0,899501.0,970656.0,1061193.0,1064460.0,907882.0,999468.0,35,False,Defoluyorum,Emir Can Ä°Ärek,4XP7cGw4t8BqZ8Du5q3bHg,0.42,0.191,5.0,-16.84,0.0,0.0655,0.625,0.0,0.0849,0.677,91.015,165098.0,5.0
46nUIq8brEPcaFAsBow4Ex,122,3.0,23.0,13216411.0,,,,,,,,,3478415.0,4407791.0,3057323.0,2272882.0,58,False,Sana Ne,"Bedo, POS","7xD3PtnXEsJeqsPtJ3N3si, 0jY5Cdr8S2S9wGPP8hrXfg",0.748,0.51,0.0,-9.89,0.0,0.0466,0.132,0.00586,0.0863,0.357,95.03,216456.0,4.0
